Iteration	L1	L1 %	L2	L2 %	KL Divergence
1	73.742	6.605	18.671	2.856	0.025
2	78.817	6.844	21.196	3.073	0.023
3	79.358	6.988	20.426	3.075	0.026
4	75.412	6.734	19.044	2.955	0.025
5	74.179	6.592	19.125	2.883	0.025
6	73.647	6.583	18.015	2.777	0.026
7	75.137	6.745	18.62	2.932	0.026
8	78.558	7.078	20.644	3.242	0.026
9	73.802	6.619	18.386	2.823	0.025
10	75.841	6.683	19.208	2.896	0.024
11	75.028	6.83	18.756	2.975	0.026
12	79.498	7.049	21.591	3.256	0.024
13	71.991	6.46	17.044	2.692	0.025
14	75.525	6.868	19.002	2.99	0.026
15	75.822	6.793	20.195	3.071	0.025
16	75.245	6.651	19.669	2.941	0.024
17	67.708	6.083	15.772	2.454	0.025
18	78.287	6.911	21.469	3.198	0.024
19	75.52	6.701	19.844	3.033	0.024
20	74.984	6.779	18.66	2.955	0.026
21	78.59	7.031	20.054	3.119	0.025
22	77.663	6.897	20.843	3.163	0.025
23	73.36	6.687	17.703	2.939	0.025
24	78.78	7.014	21.252	3.197	0.025
25	75.559	6.74	18.276	2.813	0.025
26	70.786	6.483	17.504	2.808	0.025
27	71.493	6.305	17.371	2.62	0.024
28	82.823	7.346	22.867	3.464	0.025
29	68.713	6.163	15.681	2.441	0.026
30	77.579	6.772	20.609	2.983	0.025
31	78.227	7.035	20.091	3.119	0.026
32	77.407	6.99	20.655	3.168	0.025
33	78.807	6.987	20.513	3.096	0.025
34	77.282	6.909	20.605	3.167	0.025
35	81.662	7.274	21.612	3.264	0.027
36	76.84	6.922	20.491	3.159	0.025
37	74.427	6.719	19.015	2.989	0.025
38	75.512	6.721	19.188	2.911	0.026
39	76.499	6.876	19.536	3.12	0.025
40	83.422	7.455	23.583	3.643	0.025
41	76.773	6.948	20.687	3.262	0.024
42	79.163	7.063	20.172	3.085	0.025
43	75.438	6.723	19.457	2.98	0.025
44	79.987	7.129	21.534	3.327	0.025
45	78.485	6.975	20.487	3.108	0.024
46	76.382	6.78	19.768	3.034	0.024
47	78.38	6.945	21.632	3.232	0.025
48	79.669	7.195	20.906	3.305	0.026
49	76.972	6.913	20.166	3.166	0.025
50	78.035	7.013	20.796	3.234	0.025
51	79.319	7.107	20.835	3.197	0.026
52	78.223	7.014	20.248	3.187	0.026
53	76.418	6.886	19.676	3.081	0.025
54	80.764	7.277	22.186	3.466	0.026
55	72.912	6.545	17.774	2.775	0.026
56	76.1	6.753	18.924	2.96	0.025
