MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
4:Del:R:0	0.0022674771299378777	0.003308722722886879	0.0035276526944122855	0.0032887343904569946	0.004700955399892657	0.00898510259086866	0.004826679315553409	0.009677919577552593	0.015512601438703087	0.004784245825247265	0.004289786061627524
4:Del:R:1	0.00014778577740292718	0.0001941716787146039	0.00015844490461091755	0.00019002826467487296	0.0002582012515397362	0.0005253447413476772	0.0002677066999035527	0.0006301478247653187	0.0007133911832964899	0.00029216171237859213	0.0002556894983304984
4:Del:R:2	4.510106796915718e-05	6.591106105000695e-05	3.674917130478689e-05	8.119745892856964e-05	0.00010702029172490532	6.893650494552217e-05	0.0001372654245919106	0.00012012287583840073	0.0001431247425721884	6.45878391366359e-05	9.696864479389983e-05
4:Del:R:3	6.535226364622407e-08	7.789588245538186e-08	2.5005120222315317e-07	3.8055132025316486e-08	3.362163547703466e-08	8.69760692380243e-08	1.6130031396217425e-08	1.6515794712618514e-07	1.483414099507217e-07	1.2851926525947517e-07	9.110350800679612e-08
4:Del:R:4	6.535226364622407e-08	7.789588245538186e-08	2.5005120222315317e-07	3.8055132025316486e-08	3.362163547703466e-08	8.69760692380243e-08	1.6130031396217425e-08	1.6515794712618514e-07	1.483414099507217e-07	1.2851926525947517e-07	9.110350800679612e-08
4:Del:R:5	6.535226364622407e-08	7.789588245538186e-08	2.5005120222315317e-07	3.8055132025316486e-08	3.362163547703466e-08	8.69760692380243e-08	1.6130031396217425e-08	1.6515794712618514e-07	1.483414099507217e-07	1.2851926525947517e-07	9.110350800679612e-08
5:Del:R:0	0.005279382055068656	0.013698080075062971	0.005020463204734261	0.009829629742879207	0.010442548851971467	0.03700461093093583	0.010461636305778342	0.027146441072641546	0.029168065223565773	0.013665823822211457	0.011644453606199834
5:Del:R:1	1.5192988815966088e-05	2.4133937020581383e-05	8.14218443323455e-06	1.0419068863393818e-05	3.1681154949051843e-05	0.0003555544940758381	2.3893297088419485e-05	4.0929927769899826e-05	0.00013358560244728463	5.51157258336323e-05	2.6486241308384936e-05
5:Del:R:2	6.535226364622407e-08	7.789588245538186e-08	2.5005120222315317e-07	3.8055132025316486e-08	3.362163547703466e-08	8.69760692380243e-08	1.6130031396217425e-08	1.6515794712618514e-07	1.483414099507217e-07	1.2851926525947517e-07	9.110350800679612e-08
5:Del:R:3	6.535226364622407e-08	7.789588245538186e-08	2.5005120222315317e-07	3.8055132025316486e-08	3.362163547703466e-08	8.69760692380243e-08	1.6130031396217425e-08	1.6515794712618514e-07	1.483414099507217e-07	1.2851926525947517e-07	9.110350800679612e-08
5:Del:R:4	6.535226364622407e-08	7.789588245538186e-08	2.5005120222315317e-07	3.8055132025316486e-08	3.362163547703466e-08	8.69760692380243e-08	1.6130031396217425e-08	1.6515794712618514e-07	1.483414099507217e-07	1.2851926525947517e-07	9.110350800679612e-08
5:Del:R:5	6.535226364622407e-08	7.789588245538186e-08	2.5005120222315317e-07	3.8055132025316486e-08	3.362163547703466e-08	8.69760692380243e-08	1.6130031396217425e-08	1.6515794712618514e-07	1.483414099507217e-07	1.2851926525947517e-07	9.110350800679612e-08
2:Ins:R:0	0.003199035313530679	0.004676377923052065	0.003275612911700002	0.003522091634710402	0.004674680245804041	0.016159793369206765	0.004526998966701336	0.014564208928177318	0.01701626512479973	0.006071987577427051	0.004945636122385922
2:Ins:R:1	0.001183559809438168	0.0024222575677579697	0.0011300001163521815	0.0017360199724837926	0.002105660904764132	0.005812857057772005	0.002329994288718092	0.006184385413733718	0.0072017448111624935	0.0026846415302123174	0.0022283752197600937
2:Ins:R:2	0.0007404472808872381	0.0009107445855452691	0.000835920275172891	0.0012271756363626	0.0015515736783213443	0.0021803248708393624	0.001983720169982609	0.0020500936290770316	0.002894570638737471	0.0013923597564861373	0.0015204791235763752
2:Ins:R:3	0.00026484266891839376	0.0003645000061985425	0.00020868601081133886	0.0003368050074311276	0.0005817832766790989	0.001905101750519172	0.0005825741936054847	0.0009449223943623465	0.0013494517526674047	0.0005788967124647264	0.00048626307514344644
2:Ins:R:4	0.00044487474571912805	0.0007052391681539735	0.0009650093500642047	0.0007114806542189844	0.0010710789285155165	0.0018010484184130767	0.0008858371943986829	0.0014480321196851025	0.002147151553721101	0.0012257431079594147	0.0011242501793696368
2:Ins:R:5	0.02468271258263053	0.018586426252751392	0.00919946930480909	0.02342310994907067	0.031611218512696646	0.04200037844073194	0.03666503549252743	0.05377139356392868	0.0728667272166941	0.026977677485589106	0.02789041329116873
3:Ins:R:0	0.0008127511282877835	0.0012293266020962804	0.000582355180195512	0.0011594064665581168	0.0015549948925046196	0.001107050279002325	0.001575577706606779	0.002651806129479858	0.002663335450686173	0.0015161275639112755	0.0014145758379227305
3:Ins:R:1	0.000948192153126309	0.0017792836920615858	0.0007513996264805553	0.0016390907976211956	0.0019793139850468556	0.004082498466409122	0.002206888304430254	0.0036007115191627657	0.0036763323889547994	0.0022997909043339366	0.0019221703274558055
3:Ins:R:2	9.684926115429113e-05	0.0003023058619960597	0.00010264152615581841	0.00024808246113184717	0.00024715556153683926	0.0006638643334830497	0.00025878305841305456	0.0005933414631010054	0.000546924844306281	0.00027872946797384763	0.00024398057948128612
3:Ins:R:3	6.535226364622407e-08	7.789588245538186e-08	2.5005120222315317e-07	3.8055132025316486e-08	3.362163547703466e-08	8.69760692380243e-08	1.6130031396217425e-08	1.6515794712618514e-07	1.483414099507217e-07	1.2851926525947517e-07	9.110350800679612e-08
3:Ins:R:4	1.1916868721893599e-05	8.066235240538158e-05	1.4621959510315326e-05	4.315892156827498e-05	2.8357483349261894e-05	3.538136548487715e-05	2.5605378228041832e-05	8.24247726534978e-05	1.3169611987279454e-05	4.1655911115476895e-05	3.355406032213373e-05
3:Ins:R:5	0.0001973250483114055	0.0005860855179160293	0.00021276253653460198	0.00031965985226804934	0.0003440167362121993	0.0009743990021812349	0.00035862254132181263	0.000987596630990163	0.0008249001455149824	0.0004677874674672655	0.0004369197336221222
4:Ins:R:0	0.0006975781785451532	0.0007447839415422794	0.0004992576894923925	0.0006299443227964656	0.0012072607367660379	0.0029095345346994896	0.0012274189663624433	0.0025785879691271464	0.005685423900339864	0.0013164582654626464	0.0010802316299416538
4:Ins:R:1	0.0012970637488603706	0.002074901763542812	0.000648465324976254	0.0021581541912285575	0.0030949463669076227	0.006066001624201862	0.003920639970631418	0.003992385082965703	0.005484376230203772	0.0021284305516453095	0.002133873316262588
4:Ins:R:2	8.793315339679547e-05	8.213185120453343e-05	5.2214770326995536e-05	0.00011415088112114542	0.00013933055666721938	0.00017040953244546315	0.0001305409196316532	0.00025275215507393234	0.00034302611070871115	0.0001330934773638098	0.00012433758091858358
4:Ins:R:3	6.535226364622407e-08	7.789588245538186e-08	2.5005120222315317e-07	3.8055132025316486e-08	3.362163547703466e-08	8.69760692380243e-08	1.6130031396217425e-08	1.6515794712618514e-07	1.483414099507217e-07	1.2851926525947517e-07	9.110350800679612e-08
4:Ins:R:4	5.144847883508819e-05	0.00010595261454883412	6.132343624030528e-05	6.359311028240677e-05	8.565163299300238e-05	0.00027830066847154314	8.252280798058467e-05	0.0006819565712858785	0.00043349342442524453	0.0001448027481471002	0.00012003376412333602
4:Ins:R:5	0.00017875871656253687	0.00022603071452807064	9.365049580802071e-05	0.0002493048838715927	0.000334003483627915	0.000999974728435609	0.0003037097767938896	0.0005278123288730816	0.000830317185027447	0.00029710598472961814	0.00034224885267336846
5:Ins:R:0	0.0009247333480078559	0.0017638054894958345	0.0008311798329851125	0.001461939093581177	0.0022052325804643945	0.009152420369510047	0.0022775655991370057	0.004409490377808828	0.007217092228786944	0.0024204953159290936	0.0019814278078586064
5:Ins:R:1	0.0017320879441842837	0.002990634310531743	0.0014313320114282178	0.0024726398236388537	0.002812353765012541	0.015021203560334795	0.0025181032405879136	0.011895615337163061	0.010782875108752856	0.0036060559740086068	0.0037363429767073887
5:Ins:R:2	3.375365898617059e-05	0.0001100768984445274	8.172217697315635e-05	6.794620754322081e-05	4.317147174834584e-05	0.00012537031840423204	6.157872835259553e-05	0.00029415624601388765	0.00016170880720476447	0.00010032294172858438	8.907804035794212e-05
5:Ins:R:3	1.5920342786567455e-05	4.734479432883724e-05	2.478188681121961e-05	3.232612044203899e-05	2.5581708619556894e-05	6.0343320999469405e-05	3.647374245544495e-05	0.00021847214567945528	0.00010585993044700932	3.2941341499715376e-05	4.235649820192009e-05
5:Ins:R:4	3.759021558914616e-05	5.2827065352738474e-05	2.0821714325752784e-05	1.8197077659187856e-05	5.446819967251266e-05	0.0007859143608680863	3.282510807339553e-05	9.14796842504001e-05	0.00022095268100079052	6.887842253250662e-05	6.274212477422317e-05
5:Ins:R:5	2.2871530236574406e-05	2.749761580698757e-05	1.428898107834503e-05	3.116397537656593e-05	3.416842209972371e-05	4.310907581021338e-05	5.292969194713374e-05	0.0001408407556709899	0.00012308415719632866	5.8640448342686444e-05	3.962515735549671e-05
2:Del:M:1	0.0020974366474112677	0.003916185205598394	0.0021421814811928086	0.0032825457800452745	0.004108088141358384	0.01587960312128019	0.0037252353205861873	0.01191013387659019	0.014313592982385125	0.005821164433499827	0.004626725086289682
3:Del:M:1	0.008320128110008014	0.010935950990022205	0.018072053863459586	0.00962510502950716	0.009395720956842109	0.009302571280237168	0.009127476527533611	0.014984726569961006	0.01464080315863654	0.013071884118505352	0.012759430661320003
3:Del:M:2	0.0012854220505969574	0.0036579009429886272	0.003985311928254282	0.0027399433258606647	0.0023923951929966814	0.0020602200861817646	0.0028878820789778555	0.005129518426086039	0.003941212433003143	0.003802193196155134	0.003430430384820677
4:Del:M:1	0.0013192822051046472	0.00483210563759666	0.001077168882647216	0.003360847757435976	0.002303244893549582	0.0030936543828482847	0.0024203258024655164	0.006529130473817908	0.003647223172064363	0.003539189799181978	0.00338494199732143
4:Del:M:2	0.001906208404664639	0.002368230061997748	0.001971009637563055	0.002238801428617455	0.0021300107746215035	0.003941139950078578	0.002379612573549997	0.004783481814971742	0.004472031895981482	0.0024950410040865574	0.002343516813696884
4:Del:M:3	0.00020015165906053854	0.0006357911924648785	0.00023608850402827324	0.00044377968073688157	0.0004042743910175497	0.0008694105932868792	0.0005387041554931809	0.001057312566808281	0.0008231607651149975	0.0006720176687505336	0.0006765081184050091
5:Del:M:1	0.003386338000834184	0.008015635272087877	0.0028445055380984787	0.006114689391102305	0.006502828906022149	0.02164719829859483	0.007635113373635943	0.01731996789170797	0.018025976675961355	0.007892503422244566	0.006709001400957923
5:Del:M:2	0.001357096910954965	0.0025495607888264948	0.001160249209756993	0.002431010508158792	0.0028151150151680114	0.005846339136530069	0.0030478581129798066	0.006854545128792008	0.00855408403070198	0.0028792850777995963	0.0025053988398342155
5:Del:M:3	0.0005962344428628591	0.0012050534015425817	0.0004420624668820136	0.0010027084372040767	0.0010539143038899312	0.0013876293069953118	0.0011119190815408449	0.0020983293859901248	0.002366988616909159	0.0012387231395649002	0.001216309637623545
5:Del:M:4	0.0001605558386988411	0.00025731262849099253	9.529278164656877e-05	0.00018204283282736167	0.00027057177218755256	0.0003115246244356531	0.0002969229852271601	0.0004583672682951783	0.0006214672197965766	0.0002510752721355098	0.00031701850814145217
5:Del:M:5	0.0001467059355520389	0.0003371906210245824	0.00014683668621823205	0.00024125383567116739	0.0001535200467224279	0.000307974405343128	0.00022921162554643876	0.0005649751651835723	0.000344392829537968	0.00028610716153037986	0.0003047766879839489
