Iteration	L1	L1 %	L2	L2 %	KL Divergence
1	403.676	41.919	63.325	31.121	0.304
2	403.413	41.802	63.693	30.903	0.297
3	414.213	41.736	64.856	31.758	0.302
4	397.167	41.03	61.388	30.16	0.29
5	400.442	41.557	62.455	30.815	0.292
6	399.542	41.459	61.489	31.106	0.296
7	411.392	41.679	64.84	31.532	0.299
8	408.257	41.926	63.21	31.489	0.294
9	401.153	40.901	62.659	30.343	0.281
10	402.155	41.555	62.458	30.991	0.291
11	435.697	42.102	68.999	31.96	0.293
12	400.771	41.787	62.748	30.868	0.297
13	401.033	41.825	62.228	31.214	0.296
14	408.883	41.427	64.032	30.874	0.286
15	400.403	41.451	61.023	31.561	0.302
16	410.87	41.14	64.404	31.218	0.285
17	417.296	41.607	65.064	31.362	0.3
18	412.667	41.08	65.795	30.824	0.286
19	394.943	41.86	61.302	30.725	0.299
20	411.018	41.728	64.907	31.045	0.29
21	411.662	41.73	66.181	31.301	0.293
22	415.091	42.392	65.876	32.092	0.311
23	409.446	41.288	65.243	30.858	0.284
24	412.794	41.612	65.616	31.088	0.292
25	397.662	42.024	60.192	30.939	0.302
26	404.385	40.722	61.647	30.569	0.284
27	404.376	42.281	62.98	31.646	0.308
28	410.39	41.21	64.599	31.302	0.293
29	414.37	43.154	64.664	32.238	0.314
30	400.521	41.628	61.482	31.075	0.294
31	415.031	42.902	64.35	31.656	0.311
32	419.119	42.121	65.772	31.74	0.297
33	387.392	41.494	60.694	30.828	0.294
34	408.495	40.761	62.445	30.765	0.289
35	402.69	41.84	62.737	31.157	0.3
36	394.127	41.47	60.168	31.643	0.312
37	411.859	40.506	65.038	30.854	0.279
38	409.905	40.692	64.763	30.37	0.274
39	402.797	41.739	64.062	30.977	0.295
40	398.46	41.5	62.143	31.183	0.298
41	405.963	41.894	64.274	31.011	0.295
42	398.419	41.325	62.152	30.872	0.281
43	406.127	41.929	63.843	31.614	0.294
44	414.586	40.754	65.581	30.433	0.272
45	418.422	41.97	65.27	31.499	0.294
46	408.781	41.603	63.012	31.383	0.302
47	403.368	41.055	62.419	31.065	0.289
48	406.175	41.444	63.715	30.891	0.29
49	391.914	41.954	60.012	31.132	0.303
50	402.217	41.418	63.547	30.879	0.292
51	403.187	41.93	63.302	31.239	0.299
52	409.309	41.42	63.31	31.018	0.289
53	419.121	41.502	65.337	31.228	0.285
54	416.011	41.039	65.454	30.944	0.28
55	401.273	40.918	62.773	30.48	0.287
56	407.391	41.641	63.874	31.136	0.292
57	402.236	41.96	63.82	31.48	0.3
58	397.865	41.662	62.354	30.871	0.296
59	404.747	41.68	63.921	31.328	0.29
60	405.629	41.518	63.439	30.851	0.288
61	403.954	42.175	63.316	31.392	0.312
62	405.485	41.844	63.465	31.416	0.295
63	406.546	41.697	63.199	31.258	0.288
64	406.45	40.996	63.095	30.694	0.283
65	413.648	41.994	64.928	31.536	0.294
66	404.511	41.352	63.818	31.203	0.286
67	417.531	42.422	67.429	32.051	0.304
68	405.795	41.173	62.401	31.013	0.292
69	404.597	41.18	64.1	31.458	0.296
70	406.775	41.886	64.409	31.985	0.308
71	398.89	41.961	61.658	31.862	0.31
72	404.249	41.662	64.106	31.557	0.293
73	413.939	41.544	66.501	31.882	0.287
74	409.388	41.173	63.407	30.746	0.285
75	414.769	41.532	65.169	31.164	0.286
76	423.557	41.899	67.373	31.322	0.285
77	406.552	41.805	64.074	31.058	0.303
78	409.534	41.216	64.121	30.888	0.285
79	413.821	41.488	65.185	31.173	0.288
80	403.791	40.621	62.829	30.699	0.282
81	405.454	41.867	64.009	31.91	0.309
82	401.458	41.822	62.655	31.334	0.301
83	405.556	41.355	63.064	31.152	0.29
84	410.487	41.501	64.744	30.867	0.295
85	409.252	41.747	65.114	30.983	0.295
86	421.113	41.245	66.39	30.986	0.283
87	398.977	41.604	62.731	31.698	0.303
88	398.591	41.35	62.207	31.191	0.293
89	416.05	41.465	66.874	31.39	0.291
90	404.248	41.809	63.577	31.453	0.305
91	416.508	41.517	67.01	31.153	0.292
92	403.686	41.688	63.733	31.533	0.293
93	402.298	41.775	64.064	31.045	0.289
94	403.555	41.42	63.927	31.177	0.288
95	407.345	41.793	62.858	31.618	0.294
96	402.165	41.544	62.338	30.623	0.298
97	407.341	41.504	64.805	31.188	0.301
98	393.914	40.86	61.807	30.527	0.285
99	413.062	41.944	65.931	31.216	0.295
100	408.532	42.041	64.295	31.912	0.3
101	404.277	41.819	63.453	31.515	0.288
102	400.848	41.548	62.129	30.884	0.295
103	406.912	41.945	64.4	31.757	0.303
104	397.253	41.13	60.865	30.647	0.287
105	397.618	40.953	62.294	30.64	0.282
106	398.642	40.445	61.786	30.746	0.277
107	402.47	42.144	63.237	31.713	0.301
108	404.611	41.884	63.531	31.295	0.293
109	402.692	42.626	63.003	31.661	0.31
110	410.224	41.459	63.255	30.978	0.295
111	400.812	42.011	62.94	31.213	0.294
112	405.449	41.78	63.255	31.039	0.294
113	412.435	41.479	63.573	31.356	0.287
114	411.219	41.767	64.53	31.206	0.295
115	412.577	42.132	65.284	31.172	0.294
116	403.669	40.918	63.575	30.635	0.284
117	408.351	41.344	63.465	31.066	0.284
118	402.857	41.39	63.476	30.733	0.288
119	418.425	41.721	64.893	30.779	0.295
120	408.26	41.686	62.978	30.972	0.289
121	406.98	42.469	62.43	31.148	0.296
122	410.025	42.228	64.878	31.456	0.307
123	394.311	41.154	61.534	30.468	0.298
124	397.914	41.604	61.252	30.91	0.293
125	401.161	40.912	63.058	30.532	0.281
126	399.037	42.003	64.081	31.416	0.302
127	415.281	41.951	64.819	31.422	0.293
128	406.278	41.522	63.201	31.328	0.3
129	397.781	42.043	61.608	31.614	0.309
130	406.379	40.987	62.366	31.063	0.296
131	408.074	41.4	64.18	31.685	0.297
132	399.88	42.282	62.102	31.5	0.299
133	414.769	41.752	66.558	31.269	0.295
134	411.299	42.101	64.049	31.732	0.3
135	407.03	42.106	64.3	31.818	0.306
136	414.464	41.368	64.2	30.913	0.283
137	403.106	40.771	63.047	30.515	0.287
138	417.184	42.118	64.438	31.432	0.292
139	403.422	42.552	62.654	31.542	0.316
140	405.924	42.242	64.254	31.373	0.302
141	408.464	41.814	63.482	31.089	0.295
142	404.504	42.153	63.291	31.198	0.303
143	406.723	42.373	63.877	31.662	0.306
144	397.647	40.711	62.097	31.004	0.291
145	389.969	40.646	60.847	30.16	0.285
146	396.487	41.921	61.649	31.329	0.302
147	405.301	41.333	63.061	30.783	0.282
148	401.083	41.361	63.22	30.765	0.29
149	409.617	41.258	65.609	31.397	0.293
150	401.944	40.639	62.581	30.907	0.287
151	406.903	41.393	62.183	31.089	0.297
152	417.373	40.837	64.845	30.557	0.273
153	411.074	41.945	63.896	31.4	0.307
154	403.902	41.327	64.196	31.638	0.299
155	407.326	42.328	60.908	31.328	0.311
156	414.403	41.522	65.632	31.022	0.294
157	399.684	40.999	60.944	30.703	0.277
158	411.79	41.431	65.992	31.323	0.293
159	403.175	41.797	62.917	31.352	0.292
160	392.299	41.325	62.103	30.771	0.289
161	412.397	42.001	62.605	31.14	0.295
162	410.902	41.776	63.125	31.226	0.293
163	406.264	42.119	63.525	31.377	0.294
