Iteration	L1	L1 %	L2	L2 %	KL Divergence
55	9.049	69.418	2.909	47.962	0.609
56	10.443	73.745	3.112	49.213	0.634
57	9.069	69.746	2.772	47.725	0.645
58	10.068	68.193	3.253	45.053	0.555
59	8.95	63.819	2.81	44.083	0.543
60	9.539	76.714	3.109	51.148	0.686
61	10.798	70.192	3.281	44.302	0.579
62	8.876	61.44	2.684	41.929	0.526
63	9.646	72.056	3.145	47.871	0.641
64	10.893	72.482	3.401	49.089	0.616
65	8.879	67.724	2.748	45.099	0.593
66	9.996	75.372	3.088	49.016	0.633
67	9.164	69.564	2.988	46.917	0.605
68	9.539	74.474	3.151	49.301	0.641
69	9.92	77.338	3.316	52.574	0.635
70	9.937	72.328	2.993	45.811	0.623
71	10.895	71.096	3.157	48.036	0.577
72	10.022	70.943	3.049	46.134	0.619
73	9.454	72.624	3.039	49.591	0.639
74	10.379	71.206	3.34	47.252	0.571
75	8.51	67.53	2.713	44.735	0.572
76	9.321	67.768	2.881	45.375	0.596
77	8.776	69.509	2.697	47.116	0.568
78	9.744	71.778	2.886	48.103	0.607
79	8.929	69.741	2.878	48.267	0.612
80	9.918	76.343	3.117	50.564	0.676
81	8.233	69.323	2.67	46.51	0.62
82	10.664	74.703	3.196	48.447	0.642
83	9.048	68.389	2.75	46.56	0.589
84	9.966	77.097	3.114	51.9	0.676
85	10.165	67.528	3.166	45.057	0.566
86	10.84	77.328	3.369	51.316	0.659
87	9.929	72.286	3.034	48.239	0.651
88	8.669	70.267	2.728	46.746	0.604
89	8.224	68.904	2.682	47.254	0.621
90	9.258	69.267	2.85	47.188	0.577
91	8.56	69.545	2.77	46.009	0.609
92	8.729	68.801	2.701	43.861	0.586
93	8.22	69.852	2.687	44.813	0.595
94	9.184	66.88	2.836	45.629	0.57
95	9.724	73.627	2.989	48.798	0.653
96	8.416	66.872	2.671	45.712	0.601
97	9.355	66.509	2.93	45.452	0.58
98	9.492	69.636	2.907	47.689	0.594
99	9.876	69.059	3.083	46.055	0.621
100	8.928	66.231	2.825	45.348	0.56
101	9.449	75.167	3.115	49.485	0.708
102	9.906	71.825	3.095	49.286	0.603
103	8.576	69.588	2.751	46.721	0.596
104	9.142	67.18	2.857	44.981	0.563
105	9.376	72.549	2.932	49.061	0.626
106	9.931	76.532	3.169	50.549	0.69
107	9.589	69.697	3.012	46.315	0.627
108	9.404	71.829	3.038	48.728	0.656
109	8.702	66.605	2.865	45.743	0.573
110	9.198	74.224	2.98	47.481	0.659
111	9.235	68.903	2.898	45.038	0.627
112	9.124	72.15	2.856	46.591	0.607
113	9.471	68.305	2.9	45.261	0.573
114	8.912	63.033	2.815	42.618	0.541
115	8.29	72.738	2.642	48.348	0.645
116	10.774	68.665	3.316	46.57	0.573
117	10.159	66.033	3.075	45.42	0.543
118	10.089	68.849	3.15	45.343	0.587
119	9.403	65.531	2.904	43.907	0.585
120	9.09	64.761	2.783	42.984	0.581
121	8.992	69.036	2.852	45.855	0.561
122	9.077	74.44	2.905	52.533	0.644
123	9.339	70.72	2.915	47.281	0.635
124	8.642	66.797	2.715	44.438	0.587
125	8.288	70.481	2.714	47.379	0.66
126	9.328	68.364	3.13	46.395	0.581
127	9.288	71.106	3.096	48.962	0.593
128	9.14	66.318	2.877	44.45	0.568
129	9.903	67.844	2.893	44.476	0.564
130	8.723	71.567	2.929	49.334	0.623
131	9.283	69.311	3.055	48.458	0.594
132	9.163	66.655	2.793	44.582	0.588
133	10.194	75.029	3.097	48.991	0.655
134	9.608	76.417	3.156	51.967	0.664
135	9.038	69.685	3.011	47.452	0.602
136	8.716	65.248	2.791	44.862	0.565
137	9.619	66.291	2.971	44.708	0.594
138	9.577	67.411	3.019	44.779	0.59
139	8.933	73.608	2.975	50.886	0.628
140	10.867	76.978	3.549	52.04	0.662
141	10.134	71.096	3.054	47.496	0.602
142	9.379	70.141	2.95	47.51	0.598
143	8.451	64.044	2.65	41.469	0.518
144	8.98	71.984	2.929	48.193	0.616
145	9.492	78.111	3.01	52.703	0.717
146	10.127	66.341	3.06	46.036	0.56
147	9.427	66.257	2.847	45.782	0.569
148	8.426	72.989	2.698	48.039	0.654
149	10.129	71.336	3.151	45.866	0.612
150	9.182	70.126	2.81	47.255	0.636
151	9.894	75.948	3.04	50.661	0.651
152	8.04	66.262	2.574	44.937	0.574
153	10.047	73.035	3.178	49.263	0.636
154	9.568	68.292	2.952	44.064	0.581
155	8.95	69.866	2.941	48.102	0.59
156	9.157	75.437	2.932	52.316	0.676
157	9.254	73.161	2.968	49.663	0.663
158	10.911	73.373	3.534	47.519	0.582
159	9.566	71.291	2.977	49.12	0.631
160	9.258	73.99	2.761	48.343	0.679
161	9.496	74.522	3.088	50.598	0.676
162	8.904	76.329	2.911	50.747	0.652
163	9.257	74.326	2.912	48.487	0.646
164	8.881	67.333	2.745	45.684	0.598
165	9.77	72.075	3.037	49.595	0.607
166	8.822	67.48	2.826	47.335	0.588
167	8.498	64.89	2.788	44.091	0.54
168	8.62	69.351	2.704	46.737	0.622
169	9.76	72.523	3.139	47.979	0.606
170	9.995	72.113	2.918	47.831	0.624
171	8.886	65.737	2.824	45.08	0.581
172	10.077	73.186	3.126	49.47	0.617
173	9.193	71.845	2.905	48.78	0.654
174	9.525	71.343	2.957	48.037	0.619
175	8.372	70.257	2.758	48.107	0.603
176	9.952	70.395	3.106	47.287	0.599
177	10.271	75.656	3.324	52.245	0.664
178	9.324	67.699	2.736	43.619	0.577
179	10.42	75.64	3.238	50.236	0.644
180	10.029	72.909	3.063	48.062	0.629
181	8.827	69.53	2.789	45.627	0.624
182	9.862	69.987	2.966	47.504	0.604
183	8.589	70.308	2.756	46.155	0.636
184	9.221	71.283	2.945	46.701	0.589
185	10.2	67.695	3.119	45.174	0.571
186	8.99	74.554	2.869	49.133	0.655
187	8.962	73.467	2.983	50.704	0.662
188	8.976	68.163	2.942	46.211	0.591
189	8.679	68.331	2.719	45.9	0.63
190	8.182	67.342	2.758	46.638	0.599
191	8.313	68.902	2.736	45.93	0.618
192	9.203	65.834	2.921	46.199	0.562
193	10.989	77.827	3.377	51.199	0.688
194	8.815	66.46	2.87	44.972	0.566
195	8.879	66.149	2.754	44.999	0.575
196	9.314	72.515	2.965	47.337	0.665
197	8.402	69.928	2.588	45.701	0.63
198	8.899	70.147	2.903	45.587	0.619
199	8.788	70.223	2.84	47.565	0.61
200	9.132	66.791	2.793	45.736	0.569
201	8.57	69.469	2.763	48.825	0.594
202	9.285	72.853	3.068	49.115	0.653
203	9.464	69.335	2.863	45.616	0.613
204	9.457	72.356	2.98	48.732	0.667
205	9.749	68.938	2.88	46.359	0.579
206	10.142	69.547	3.007	47.79	0.588
207	9.567	60.234	2.871	41.285	0.459
208	10.781	74.103	3.262	48.362	0.624
209	9.162	64.023	2.927	44.205	0.542
210	10.284	76.724	3.209	50.846	0.666
211	10.084	72.248	3.09	49.084	0.629
212	8.942	69.589	2.821	47.427	0.614
213	10.301	73.252	3.238	49.986	0.638
214	8.892	69.343	2.841	47.554	0.602
215	9.534	68.961	2.925	48.712	0.58
216	9.819	71.921	3.103	47.478	0.592
217	9.699	72.329	3.068	50.442	0.628
218	10.131	71.662	3.085	46.866	0.612
219	8.325	67.609	2.705	44.036	0.577
220	8.078	64.941	2.639	44.646	0.602
221	10.843	68.051	3.24	43.861	0.536
222	8.386	65.455	2.644	45.604	0.568
223	7.727	67.591	2.489	45.739	0.562
224	9.165	69.766	3.038	48.36	0.597
225	9.717	68.947	3.052	46.454	0.554
226	9.421	73.42	2.952	49.874	0.652
227	8.62	71.257	2.868	47.49	0.621
228	10.133	78.118	3.121	49.235	0.693
229	9.491	67.007	2.945	47.682	0.566
230	8.911	70.807	2.782	46.955	0.633
231	9.633	71.742	3.065	48.59	0.6
232	8.91	69.016	3.02	47.236	0.617
233	8.966	66.44	2.826	45.276	0.568
234	10.255	74.037	3.159	49.957	0.635
235	8.77	72.636	2.798	47.824	0.623
236	10.13	68.707	3.247	46.002	0.544
237	10.194	71.243	2.999	47.61	0.575
238	9.862	67.493	2.98	45.123	0.59
239	9.753	72.831	3.105	47.046	0.644
240	9.232	63.352	2.9	41.803	0.549
241	9.569	70.794	3.015	48.828	0.613
242	8.418	62.367	2.712	43.034	0.566
243	9.371	66.437	2.923	42.358	0.564
244	9.24	70.182	2.846	46.221	0.604
245	9.596	69.46	2.947	47.219	0.642
246	8.256	69.921	2.742	47.201	0.587
247	8.642	70.934	2.774	47.396	0.63
248	8.038	68.746	2.714	45.789	0.603
249	9.962	71.948	3.002	49.171	0.617
250	9.388	71.557	3.029	48.657	0.629
251	8.913	69.113	2.708	45.841	0.627
252	8.999	71.288	2.901	46.751	0.632
253	8.99	73.123	2.908	48.908	0.636
254	7.877	63.574	2.52	41.565	0.534
255	10.393	71.614	3.153	47.925	0.586
256	9.969	68.68	3.071	45.42	0.576
257	8.499	66.986	2.728	44.387	0.573
258	9.036	65.73	2.77	45.095	0.598
259	10.082	71.383	3.066	47.394	0.623
260	8.552	68.843	2.794	46.301	0.625
261	10.908	72.631	3.43	48.639	0.591
262	10.314	74.165	3.194	51.59	0.653
263	10.102	72.107	3.042	47.922	0.6
264	8.761	69.252	2.85	47.633	0.612
265	9.678	71.453	3.075	48.876	0.606
266	8.618	69.608	2.652	46.505	0.644
267	8.718	70.16	2.891	47.952	0.607
268	8.849	73.979	2.805	48.757	0.655
269	8.758	70.607	2.801	47.809	0.611
270	9.251	72.819	2.905	47.55	0.665
271	9.59	69.367	2.95	46.529	0.584
272	10.55	74.772	3.301	50.244	0.641
273	9.37	74.167	3.037	50.955	0.637
274	8.694	67.517	2.777	44.603	0.592
275	9.489	70.273	2.863	46.686	0.617
276	9.008	70.525	2.937	48.689	0.578
277	10.651	74.134	3.452	47.662	0.633
278	8.786	68.235	2.767	46.708	0.57
279	10.048	72.012	3.304	47.416	0.573
280	9.482	71.611	2.903	47.014	0.652
281	9.659	76.755	3.099	51.183	0.709
282	8.964	68.327	2.778	46.541	0.607
283	8.457	65.362	2.787	43.547	0.541
284	9.084	61.957	2.747	40.138	0.503
285	9.547	69.797	2.928	45.831	0.595
286	9.486	67.127	2.809	44.974	0.574
287	9.055	71.626	2.972	50.214	0.633
288	9.902	64.699	3.15	44.795	0.528
289	9.064	75.147	2.928	49.735	0.621
290	10.803	73.711	3.209	47.613	0.637
291	10.488	73.025	3.328	47.988	0.607
292	10.398	70.62	3.229	46.035	0.556
293	9.543	72.19	2.972	48.68	0.594
294	9.034	73.066	2.824	48.055	0.656
295	9.137	72.805	2.867	48.163	0.622
296	9.529	71.546	3.182	47.238	0.608
297	9.628	73.182	3.049	50.608	0.637
298	8.516	69.031	2.715	46.125	0.586
299	8.685	75.172	2.754	48.443	0.682
300	9.002	68.05	2.778	46.266	0.593
301	9.925	74.522	3.025	50.36	0.635
302	8.825	73.657	2.777	49.565	0.672
303	10.655	74.005	3.355	48.593	0.603
304	9.885	74.319	3.086	50.221	0.65
305	10.32	71.016	3.201	48.701	0.653
306	8.056	65.027	2.605	43.414	0.55
307	9.421	68.422	2.946	47.509	0.602
308	9.605	69.033	2.864	46.4	0.608
309	8.235	66.348	2.651	44.312	0.585
310	9.063	67.31	2.794	44.848	0.597
311	10.182	68.239	3.031	45.078	0.581
312	8.978	74.74	2.803	49.534	0.683
313	8.792	67.814	2.764	44.855	0.655
314	8.906	68.666	2.805	47.476	0.614
315	9.92	68.392	2.989	46.427	0.58
316	8.226	67.367	2.791	45.874	0.605
317	9.017	68.001	2.816	46.39	0.575
318	8.589	64.428	2.715	43.626	0.578
319	9.132	67.447	2.717	45.589	0.558
320	10.273	69.692	3.053	47.406	0.565
321	9.324	71.546	2.842	47.003	0.638
322	8.816	68.583	2.728	45.335	0.583
323	10.459	75.331	3.12	49.739	0.665
324	10.409	75.725	3.146	50.88	0.702
325	9.029	71.663	2.735	48.023	0.615
326	8.66	65.124	2.606	43.616	0.575
327	8.865	69.187	2.738	45.38	0.599
328	9.022	69.047	2.741	45.491	0.562
329	9.343	69.478	2.882	46.313	0.631
330	9.864	65.433	3.051	42.696	0.518
331	10.749	73.634	3.403	49.724	0.619
332	8.948	63.478	2.764	43.961	0.54
333	8.542	66.64	2.707	44.556	0.571
334	10.655	69.488	3.239	46.682	0.596
335	10.113	73.675	3.161	48.477	0.63
336	9.866	69.313	2.945	46.722	0.594
337	7.962	66.553	2.664	47.007	0.599
338	9.302	69.289	3.02	46.579	0.587
339	8.711	69.776	2.845	46.441	0.594
340	10.186	74.434	3.241	49.187	0.644
341	9.924	74.219	3.016	49.359	0.65
342	9.35	68.306	2.866	45.662	0.593
343	10.067	67.687	3.11	45.75	0.589
344	8.449	68.058	2.668	45.657	0.588
345	8.333	63.203	2.72	42.343	0.539
346	8.961	72.379	2.927	48.745	0.649
347	9.359	67.856	2.885	46.928	0.582
348	8.923	68.736	2.692	45.732	0.606
349	8.583	71.292	2.753	47.073	0.624
350	9.663	69.851	3.046	46.542	0.594
351	8.528	67.929	2.8	45.53	0.575
352	7.624	60.588	2.501	41.075	0.539
353	9.327	68.305	2.903	46.308	0.605
354	10.075	67.845	3.069	45.209	0.567
355	9.268	72.526	2.871	47.279	0.64
356	8.951	71.089	3.004	47.197	0.591
357	9.242	69.846	2.866	45.681	0.633
358	9.245	69.635	2.961	47.053	0.582
359	9.802	67.312	2.93	44.895	0.551
360	8.581	69.735	2.821	47.759	0.592
361	8.256	72.124	2.732	48.914	0.623
362	9.428	68.748	3.016	46.1	0.574
363	9.344	65.873	2.945	43.858	0.536
364	8.497	64.51	2.587	43.406	0.534
365	9.116	74.347	2.859	50.735	0.639
366	9.166	69.21	3.013	47.412	0.575
367	8.796	72.545	2.984	49.369	0.616
368	8.76	70.857	2.768	46.685	0.628
369	10.269	71.59	3.198	48.235	0.583
370	11.991	80.602	3.691	51.93	0.67
371	9.352	64.391	2.819	44.132	0.58
372	9.222	71.728	2.901	47.328	0.606
373	8.147	60.39	2.543	39.461	0.535
374	9.226	71.78	2.94	47.934	0.658
375	9.934	70.827	2.988	47.439	0.598
376	9.747	72.529	2.906	47.027	0.643
377	9.065	67.935	2.853	45.908	0.587
378	9.525	71.911	2.945	48.485	0.615
379	9.23	68.91	2.891	46.681	0.594
380	8.54	69.207	2.691	46.6	0.618
381	10.268	67.491	3.126	46.834	0.551
382	8.67	71.206	2.875	47.457	0.641
383	8.479	66.752	2.778	44.954	0.592
384	9.93	67.261	3.07	44.585	0.572
385	8.937	69.389	2.852	46.238	0.615
386	8.48	70.41	2.761	46.854	0.615
387	9.735	76.709	3.043	51.148	0.648
388	8.802	72.25	2.785	47.566	0.652
389	8.696	68.287	2.799	46.547	0.589
390	9.67	75.033	3.028	50.269	0.651
391	8.786	73.067	2.923	49.272	0.682
392	10.469	76.268	3.367	50.567	0.65
393	9.499	74.29	3.145	51.83	0.655
394	8.603	71.371	2.749	48.019	0.66
395	9.537	70.647	3.072	48.673	0.592
396	9.813	70.469	3.015	48.502	0.602
397	9.615	74.072	3.036	49.505	0.67
398	9.704	72.24	3.064	48.991	0.63
399	10.127	73.275	3.163	50.333	0.62
400	9.314	73.479	2.97	49.402	0.629
401	8.881	63.064	2.755	43.058	0.535
402	8.827	70.955	2.854	47.106	0.645
403	9.672	69.135	3.152	47.773	0.592
404	9.576	64.938	3.09	42.246	0.541
405	8.847	72.93	2.899	48.323	0.652
406	9.731	72.471	2.986	47.981	0.632
407	9.189	72.841	2.909	48.806	0.672
408	8.824	66.436	2.661	45.562	0.589
409	9.574	73.439	3.023	48.495	0.682
410	9.34	72.926	2.822	47.559	0.629
411	10.287	74.659	3.298	47.803	0.66
412	9.751	71.143	3.123	47.975	0.628
413	8.895	69.418	2.87	46.492	0.586
414	8.635	67.607	2.865	46.974	0.577
415	10.163	70.722	3.143	47.888	0.591
416	8.616	64.334	2.671	44.82	0.556
417	8.89	74.095	2.828	48.832	0.65
418	8.869	66.534	2.823	43.945	0.594
419	8.937	73.457	2.857	49.014	0.627
420	8.943	68.129	2.745	45.528	0.61
421	9.281	73.077	3.018	50.183	0.62
422	9.134	71.636	3.032	48.023	0.606
423	10.472	74.25	3.219	49.133	0.615
424	8.976	64.743	2.733	43.49	0.585
425	8.907	70.665	2.769	47.995	0.602
426	8.389	66.549	2.676	44.766	0.549
427	10.091	69.697	3.204	46.559	0.557
428	8.877	70.302	2.838	47.499	0.586
429	10.07	74.209	3.048	48.27	0.637
430	9.239	64.274	2.856	44.797	0.555
431	9.27	61.876	2.872	43.423	0.535
432	8.94	74.457	2.877	49.458	0.724
433	9.416	74.197	2.973	49.859	0.652
434	10.509	71.622	3.168	49.592	0.635
435	8.914	70.276	2.804	47.509	0.619
436	9.165	71.848	2.863	48.199	0.609
437	8.044	66.914	2.579	45.555	0.585
438	9.251	63.995	2.872	43.029	0.527
439	9.595	73.12	3.043	47.69	0.654
440	9.338	72.3	2.932	49.248	0.63
441	9.398	70.076	3.035	47.143	0.594
442	9.281	75.323	2.999	50.881	0.66
443	8.937	73.445	2.894	49.914	0.606
444	9.888	72.901	3.009	49.205	0.668
445	9.575	77.378	3.046	51.386	0.661
446	9.598	74.375	3.019	48.818	0.687
447	8.824	68.653	2.802	45.226	0.597
448	9.409	64.517	2.927	45.291	0.566
449	9.061	71.385	2.918	46.99	0.612
450	9.744	65.716	2.873	43.067	0.578
451	9.265	65.412	2.84	44.73	0.561
452	9.159	70.439	2.839	47.142	0.655
453	8.674	71.698	2.798	48.344	0.647
454	9.884	72.264	3.069	48.62	0.63
455	10.058	72.164	3.166	49.009	0.6
456	8.464	70.396	2.793	48.055	0.621
457	8.861	72.581	3.009	48.848	0.628
458	8.597	73.14	2.761	48.375	0.634
459	9.965	69.014	3.106	47.379	0.584
460	9.577	70.634	2.996	49.065	0.614
461	9.59	70.927	3.04	48.602	0.629
462	8.785	67.32	2.845	46.648	0.586
463	11.908	71.343	3.588	47.771	0.611
464	8.849	69.85	2.801	48.124	0.617
465	9.081	70.696	2.853	48.085	0.601
466	9.582	71.955	2.896	49.081	0.599
467	8.948	78.271	2.837	50.475	0.728
468	9.799	73.977	3.01	50.593	0.643
469	9.035	77.09	2.979	51.441	0.69
470	10.614	71.47	3.34	48.528	0.603
471	9.728	78.127	3.069	50.25	0.705
472	11.2	75.637	3.444	50.452	0.628
473	9.709	70.975	3.008	47.929	0.616
474	8.436	69.022	2.768	47.19	0.579
475	9.537	67.096	2.966	47.307	0.568
476	9.394	71.536	2.846	49.07	0.625
477	9.906	72.337	3.179	48.206	0.611
478	9.817	71.418	2.997	48.48	0.61
479	8.896	78.283	2.904	52.656	0.702
480	8.136	62.995	2.629	43.638	0.53
481	9.243	63.888	2.802	44.485	0.529
482	9.077	66.019	2.704	43.099	0.6
483	8.138	63.117	2.57	42.757	0.546
484	9.189	68.776	2.808	46.465	0.592
485	9.459	71.608	2.925	46.724	0.656
486	10.234	74.656	3.13	48.454	0.615
487	10.855	75.121	3.391	50.185	0.682
488	9.106	70.949	2.906	47.693	0.612
489	9.611	72.043	3.057	49.429	0.637
490	11.185	76.249	3.436	49.763	0.638
491	11.165	72.897	3.353	49.406	0.589
492	8.928	74.508	2.826	49.48	0.712
493	9.237	74.049	2.908	49.314	0.622
494	9.226	75.269	2.915	50.226	0.677
495	8.074	68.999	2.688	47.163	0.616
496	10.405	65.286	3.173	45.268	0.558
497	10.033	77.112	3.191	50.233	0.65
498	10.701	71.344	3.526	47.047	0.6
499	10.438	74.937	3.326	50.135	0.643
500	9.863	66.867	2.999	45.116	0.586
501	10.417	70.482	3.171	47.663	0.56
502	9.006	71.884	2.866	48.017	0.652
503	9.464	69.664	2.921	45.588	0.62
504	10.654	71.347	3.186	47.953	0.603
505	8.331	69.847	2.854	46.994	0.603
506	9.004	72.13	2.815	47.57	0.623
507	8.567	71.543	2.8	49.51	0.623
508	9.347	70.9	2.958	48.588	0.603
509	8.735	72.582	2.876	48.566	0.671
510	9.21	64.724	2.828	44.536	0.56
511	9.701	70.584	3.045	46.743	0.587
512	9.893	73.182	3.12	48.733	0.597
513	8.74	66.24	2.765	44.234	0.568
514	8.652	65.207	2.756	45.382	0.54
515	9.184	71.784	2.958	48.413	0.658
516	9.363	74.835	2.993	49.221	0.656
517	9.409	70.775	3.054	47.454	0.602
518	9.516	75.016	3.138	50.35	0.684
519	8.706	69.05	2.91	46.92	0.624
520	8.479	66.456	2.668	44.891	0.597
521	10.558	71.697	3.31	48.598	0.585
522	9.134	70.298	2.879	46.378	0.575
523	11.163	76.329	3.341	51.048	0.649
524	8.787	68.898	2.785	44.601	0.561
525	9.162	77.555	2.987	50.265	0.675
526	9.216	68.522	2.912	47.729	0.589
527	9.045	71.011	2.839	47.711	0.631
528	9.582	68.889	2.911	46.039	0.61
529	9.22	73.138	2.923	49.637	0.653
530	9.151	68.366	2.863	45.497	0.557
531	10.893	72.472	3.288	48.277	0.584
532	9.403	68.629	2.814	47.13	0.64
533	9.35	71.256	3.018	49.181	0.602
534	9.882	67.129	3.058	45.477	0.577
535	8.663	70.306	2.79	46.277	0.645
536	9.238	72.613	2.782	47.975	0.647
537	9.202	72.199	2.965	47.4	0.619
538	9.044	65.764	2.937	44.644	0.567
539	9.345	76.011	2.979	50.566	0.688
540	9.529	68.903	2.929	46.752	0.59
541	9.708	79.653	3.089	53.623	0.739
542	9.369	69.485	2.887	46.453	0.623
543	9.27	71.733	2.961	48.335	0.645
544	9.195	73.609	2.983	50.002	0.651
545	9.477	70.033	2.994	47.604	0.608
546	11.239	78.799	3.455	53.463	0.674
547	9.678	70.608	3.171	47.162	0.589
548	8.993	71.483	2.785	49.731	0.614
549	10.896	73.705	3.408	48.843	0.603
550	9.254	69.147	2.765	46.809	0.627
551	9.463	70.548	3.161	48.789	0.571
552	9.391	71.401	3.019	48.528	0.626
553	9.582	64.621	2.844	43.892	0.536
554	9.166	66.612	2.904	44.46	0.609
555	10.71	69.41	3.271	45.793	0.546
556	9.141	66.478	2.777	45.652	0.551
557	9.159	75.064	2.883	48.628	0.686
558	9.617	68.638	2.914	45.269	0.578
559	9.995	71.348	3.081	48.607	0.596
560	8.46	68.878	2.712	43.979	0.59
561	9.018	65.429	2.775	43.703	0.547
562	8.53	64.381	2.599	43.252	0.57
563	9.181	66.742	2.828	45.428	0.589
564	9.757	65.546	2.944	44.461	0.569
565	8.983	67.426	2.899	46.222	0.591
566	9.439	75.971	3.147	51.214	0.669
567	10.267	70.852	3.147	46.342	0.627
568	8.521	71.408	2.814	47.726	0.639
569	8.77	66.638	2.811	45.654	0.563
570	10.72	67.925	3.113	45.322	0.609
571	9.667	74.676	2.986	50.025	0.671
572	10.242	71.794	2.999	46.331	0.619
573	9.389	68.981	2.932	46.987	0.605
574	9.626	72.471	3.123	48.178	0.66
575	10.139	73.196	3.167	48.869	0.602
576	9.234	69.866	2.84	45.994	0.603
577	9.189	71.987	2.875	48.984	0.608
578	9.005	78.406	2.949	51.71	0.689
579	9.676	73.685	2.925	49.097	0.649
580	9.983	70.014	3.167	47.028	0.578
581	9.618	73.599	3.095	47.845	0.669
582	8.616	69.08	2.727	45.361	0.623
583	8.796	70.78	2.805	47.532	0.628
584	9.202	70.269	2.965	47.062	0.609
585	9.058	75.195	2.917	49.211	0.656
586	10.102	73.495	3.228	50.103	0.605
587	9.705	72.202	3.049	47.71	0.606
588	10.843	73.284	3.247	50.272	0.638
589	10.736	76.58	3.288	50.289	0.662
590	8.836	65.748	2.806	44.388	0.559
591	8.066	69.94	2.603	47.599	0.598
592	9.37	70.281	2.886	47.191	0.626
593	8.743	69.298	2.961	47.497	0.591
594	9.321	67.355	2.885	42.69	0.588
595	9.278	67.525	2.826	45.073	0.592
596	11.139	80.526	3.509	53.447	0.742
597	11.437	70.327	3.609	46.293	0.574
598	10.796	72.078	3.423	48.206	0.593
599	10.704	73.967	3.253	48.978	0.649
600	8.007	62.234	2.619	44.352	0.532
601	10.102	69.804	3.01	47.844	0.595
602	10.717	68.97	3.307	45.606	0.56
603	9.667	68.568	2.996	47.399	0.567
604	10.994	79.41	3.62	51.6	0.673
605	10.234	70.736	3.1	46.528	0.623
606	9.114	66.487	2.763	46.025	0.556
607	10.364	71.236	3.25	48.13	0.603
608	8.831	72.662	2.782	49.23	0.67
609	9.104	74.458	3.108	49.836	0.669
610	9.848	76.295	3.183	50.285	0.698
611	8.807	66.024	2.799	43.93	0.581
612	10.441	72.12	3.295	48.488	0.625
613	9.341	70.87	2.839	47.996	0.612
614	8.304	69.807	2.636	45.689	0.603
615	8.666	74.027	2.819	49.514	0.624
616	9.182	67.598	2.84	46.417	0.59
617	9.291	80.024	2.936	52.483	0.766
618	9.392	69.284	2.95	48.12	0.6
619	8.589	64.205	2.695	42.251	0.562
620	9.297	67.316	2.91	44.371	0.571
621	9.497	71.054	2.944	47.867	0.619
622	9.486	70.391	2.874	48.341	0.604
623	10.998	75.107	3.535	49.075	0.628
624	8.849	68.697	2.737	44.661	0.619
625	8.22	69.699	2.742	47.508	0.604
626	8.955	75.231	2.768	49.446	0.708
627	9.551	75.195	3.097	50.782	0.625
628	8.398	65.773	2.709	44.327	0.571
629	9.936	74.047	3.149	50.234	0.67
630	9.278	73.923	3.025	49.311	0.653
631	10.602	69.389	3.365	45.865	0.56
632	8.456	62.43	2.594	43.004	0.536
633	10.599	76.933	3.335	50.367	0.64
