MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:T:4	0.0030356297672459675	0.005754875952942676	0.006742089934963472	0.008362895946937225	0.004762587185108401	0.0052909348678892385	0.005220685561801517	0.022848844075844154	0.02148064896818244	0.017789641544857637	0.005481187422519406	0.007432708875875939	0.008659544075753822
1:Del:T:5	0.11467806244524706	0.20716858660423312	0.250373639259264	0.2936042426056188	0.15247377107712037	0.07006114134404377	0.05386068440870618	0.053435293298595525	0.2977845486210581	0.25565473207126765	0.1466028283819372	0.12554277772767014	0.22736060834957134
1:Ins:C:0	0.002022328000502867	0.003713297934753802	0.0039643407666938805	0.00442652376170117	0.002633633920238018	0.003537717045883743	0.0028271259997992345	0.0103146083380342	0.008597214428086274	0.008020855519372231	0.0024094273039735182	0.0047438410805606445	0.00474909050929681
1:Ins:C:1	0.0010592601829429661	0.0024701171639236906	0.0014433001321654117	0.001927526580934846	0.0014214422819271658	0.0023655474791641684	0.002177318502294478	0.0037284166994882816	0.0039636467385951585	0.002993348486099735	0.002293917044303085	0.0024485462169039855	0.002698339168156949
1:Ins:C:2	0.0008586619608674962	0.001480587216559513	0.0014411908931338017	0.001820694068624234	0.0016022025996212024	0.0022196331573134326	0.0018158549317799564	0.004660762601440076	0.002312751104314976	0.0024917415338911197	0.0013151759116643482	0.0020746504553601896	0.001905775665464691
1:Ins:C:3	0.0008126364910476467	0.0007698283718868413	0.0011183342152277112	0.001238461233164674	0.0008566776710373491	0.0015489217074305458	0.001601979224090289	0.0031041511050218266	0.0017241760825981482	0.0020032421754718676	0.0008089222067667086	0.0014983891606057769	0.0011005086494631636
1:Ins:C:4	0.0007388978755277606	0.0013990570869862207	0.0017234718905235202	0.0017188558940835605	0.0012824885260518432	0.0014493911421378219	0.0011298616480243187	0.00521865071806751	0.0036104966478297047	0.0034070053676623175	0.0012160762839079921	0.0020221286244187175	0.002030626840821681
1:Ins:C:5	0.0053826438820581525	0.007710576721180134	0.0076201091818566755	0.009640570771098674	0.006396646915022767	0.009984718873192666	0.011867406418495614	0.019685046913058453	0.023851028071606186	0.019966274459355865	0.009173855250882754	0.010227256812245353	0.012247994502707292
1:Ins:T:0	0.005808405341166004	0.006042542215596378	0.005940161019830231	0.007286163460101036	0.005755271652368247	0.009301439330341903	0.007881422056003843	0.018027626205665597	0.011468801111080337	0.009831644599703102	0.0061525490341372375	0.00907586218098681	0.007330622744378451
1:Ins:T:1	0.004118623601489491	0.010231300322450594	0.006114760660017454	0.006331187546944153	0.00576782928867623	0.012558380285727921	0.009871086263448308	0.014358026204520485	0.018661307039427207	0.01315832805625584	0.010198561560948192	0.010237478813002392	0.010355478273131703
1:Ins:T:2	0.002954937625336404	0.004722689016971545	0.005235738116219392	0.006201400463279251	0.00358395786182379	0.006168000805650781	0.004811165077080394	0.011942817709064432	0.008721673812735874	0.007897720968284639	0.004470923675542959	0.006241356997430084	0.005536408125513979
1:Ins:T:3	0.0023635319404025517	0.0033926732583417765	0.004697989375184065	0.00665959895545438	0.0036672174533275144	0.004766142455566207	0.0037559178717779663	0.015605909584283342	0.008886391868054842	0.00848219037557377	0.0028832353579365416	0.005569194134292877	0.0055275599140583165
1:Ins:T:4	0.0026445105080803205	0.004180115387214596	0.003534778046133348	0.003747857232432978	0.002668406883317272	0.004668989794620967	0.004993044330198796	0.009977506367351712	0.010060599295975654	0.007759273752536447	0.004298637433495583	0.005125673018232854	0.005340370182109802
1:Ins:T:5	0.6459995752162383	0.4645611598164169	0.24481062477337054	0.05414707341464491	0.5315263678446777	0.6194380906295252	0.7034739144067567	0.05790547832955838	0.04731348700665735	0.04197104917727735	0.592212744707687	0.4102501183817266	0.31693781228241097
2:Del:R:0	0.10002881437628594	0.08040323109811047	0.2714353588519824	0.3779769013824309	0.1285625724218703	0.054696107218235125	0.026055196690133734	0.2942992414387969	0.07027133943173122	0.21419912402177496	0.036446628784162674	0.17149194673494692	0.13953767580562493
2:Del:R:1	0.000547905493079705	0.0009583889650442201	0.0008763359047241702	0.0015778061750410413	0.0007932017529189163	0.0011084449106946255	0.0009925408447068902	0.003671852910936447	0.0020071626272954524	0.0023715978880759817	0.0007766406802254862	0.0013738878575780009	0.0010103612703381874
2:Del:R:2	0.00018191336624679395	0.0005512380656266127	0.0005115158401465973	0.0004658651034460209	0.00030566626195962154	0.00031399724653944245	0.00021080544097345558	0.00108132015149247	0.0013892009869049839	0.0009403051215309101	0.0003962494059868813	0.000554835226370374	0.0006806839502397333
2:Del:R:3	6.40936802973604e-05	4.7866248189555684e-05	0.0002583828757937425	0.00042143423137443	6.500954485913718e-05	6.061155488702233e-05	5.411740739736295e-05	0.00028063857276627857	0.00012316879699241791	0.00016745030222297254	3.9664598735050835e-05	0.00011925048770362824	0.00011159663901966138
2:Del:R:4	2.0466429448329718e-05	3.273290094063571e-05	3.4382194577997144e-05	5.160794365614072e-05	4.33575822829686e-05	3.590396703538426e-05	2.861052535956601e-05	0.00019979969013916228	3.585457435641719e-05	0.00010428007311634976	2.4883187667008116e-05	7.379411487800725e-05	5.2832456845940186e-05
2:Del:R:5	0.0005144669453781251	0.0007395435441095077	0.0006248039868379729	0.0010301996075949404	0.0007487782817600318	0.0006535052512655942	0.0005010161168262476	0.0010611788321569667	0.0009525656497559838	0.0014375398238768468	0.00047674260137393833	0.0010990027702634827	0.0007157794985237395
3:Del:R:0	0.005157703625251003	0.007747929526500865	0.010934286392363437	0.01404811621219962	0.0066313158024856765	0.007030999356927028	0.005585886594472246	0.016640991900766795	0.018722087765151007	0.016031895182914056	0.006743093128601769	0.010268282381108683	0.011267848589165788
3:Del:R:1	0.0005944814663022342	0.0009630176409358731	0.001290906188907302	0.0014823665486793471	0.0006426862796431261	0.0010197206224756964	0.0010583848251103562	0.0017027999076255859	0.0022860324693968147	0.0018374041575584337	0.0009091676216337772	0.0010893242711653838	0.001484738965324299
3:Del:R:2	0.00011382565294240029	0.00021745337215037176	0.00020097700868231948	0.0001486931966944457	0.0001896254625276442	0.00022124212724568688	0.00020640693364613175	0.0005187458978831648	0.0005553260551918465	0.00046252655656737996	0.00020347147191684977	0.00022380605562656524	0.0002816987219715995
3:Del:R:3	4.4488562372153046e-08	8.208136031922315e-08	1.732253464411684e-07	2.3909906962377124e-07	7.264645187611819e-08	2.826940896002656e-08	1.1687616067732207e-08	1.3829931563784208e-07	1.3351597854915572e-07	1.675818039262039e-07	4.3917137460452056e-08	8.711657137661818e-08	1.1605432979561035e-07
3:Del:R:4	2.4606016888464607e-05	5.542335176703763e-05	4.6038238370170616e-05	4.903876002199573e-05	2.8199908723634825e-05	3.7379408393158256e-05	4.337433389758686e-05	9.057749854923946e-05	0.00012173159863362285	8.662259807809478e-05	3.6820058656428594e-05	4.813552958780995e-05	6.963729230027769e-05
3:Del:R:5	4.4488562372153046e-08	8.208136031922315e-08	1.732253464411684e-07	2.3909906962377124e-07	7.264645187611819e-08	2.826940896002656e-08	1.1687616067732207e-08	1.3829931563784208e-07	1.3351597854915572e-07	1.675818039262039e-07	4.3917137460452056e-08	8.711657137661818e-08	1.1605432979561035e-07
4:Del:R:0	0.002422783829816606	0.003938781731311532	0.005146784702671867	0.008182743114622791	0.0031307061709796176	0.005085609813821357	0.00408472135783475	0.0134682839351776	0.008777478373679311	0.01032950702574771	0.0030860168913105952	0.006254542758062829	0.0052748867360377
4:Del:R:1	0.0001119499086518444	0.00023566067158323827	0.00021452702594062828	0.00029626478143757174	0.00017587884290898753	0.0002462418765331716	0.00024304910926761317	0.0006740828180948947	0.0007047131938128222	0.0006113058563799897	0.00020979052489089877	0.0003425725606295968	0.00034690549616058755
4:Del:R:2	5.2177789070571984e-05	6.916901302689373e-05	6.40001379178561e-05	9.421576276115473e-05	5.848154628316465e-05	0.00011767220404531234	9.868795127822262e-05	0.00013781050997238752	0.00011681890535943806	0.0001317102825159981	8.378335649213936e-05	9.298579359476704e-05	0.00010395990329347216
4:Del:R:3	4.4488562372153046e-08	8.208136031922315e-08	1.732253464411684e-07	2.3909906962377124e-07	7.264645187611819e-08	2.826940896002656e-08	1.1687616067732207e-08	1.3829931563784208e-07	1.3351597854915572e-07	1.675818039262039e-07	4.3917137460452056e-08	8.711657137661818e-08	1.1605432979561035e-07
4:Del:R:4	4.4488562372153046e-08	8.208136031922315e-08	1.732253464411684e-07	2.3909906962377124e-07	7.264645187611819e-08	2.826940896002656e-08	1.1687616067732207e-08	1.3829931563784208e-07	1.3351597854915572e-07	1.675818039262039e-07	4.3917137460452056e-08	8.711657137661818e-08	1.1605432979561035e-07
