Iteration	L1	L1 %	L2	L2 %	KL Divergence
75	65.416	5.788	14.946	2.285	0.023
76	76.221	6.852	20.176	3.137	0.023
77	72.551	6.43	18.082	2.765	0.023
78	72.336	6.418	17.67	2.686	0.025
79	72.225	6.365	18.572	2.774	0.024
80	67.166	6.058	15.87	2.501	0.024
81	83.703	7.389	22.653	3.366	0.026
82	70.141	6.278	17.488	2.721	0.023
83	66.931	5.929	16.343	2.498	0.023
84	70.894	6.37	17.926	2.772	0.024
85	70.245	6.244	17.978	2.729	0.023
86	72.259	6.396	18.863	2.844	0.023
87	71.048	6.385	17.087	2.723	0.024
88	72.855	6.57	18.272	2.887	0.024
89	72.882	6.439	18.845	2.815	0.023
90	70.431	6.398	17.686	2.82	0.024
91	72.209	6.585	17.691	2.837	0.025
92	71.816	6.423	18.619	2.859	0.023
93	74.479	6.768	18.945	2.966	0.025
94	77.503	6.901	20.868	3.159	0.024
95	73.957	6.654	19.372	2.993	0.025
96	70.331	6.256	17.096	2.639	0.024
97	67.36	6.065	16.264	2.546	0.023
98	75.201	6.803	19.373	3.017	0.025
99	76.141	6.959	19.605	3.111	0.025
100	74.484	6.766	20.133	3.187	0.023
101	75.382	6.73	19.967	3.021	0.024
102	69.796	6.24	17.053	2.625	0.024
103	66.982	5.986	15.321	2.412	0.024
104	72.427	6.438	18.023	2.754	0.023
105	79.925	7.222	21.591	3.369	0.025
106	70.601	6.289	17.66	2.727	0.023
107	74.195	6.639	19.848	3.016	0.024
108	75.125	6.693	19.664	2.994	0.024
109	68.48	6.068	16.975	2.581	0.022
110	70.69	6.342	16.834	2.65	0.024
111	68.564	6.165	17.066	2.626	0.023
112	73.855	6.549	19.224	2.949	0.023
113	75.195	6.7	19.175	2.927	0.024
114	73.625	6.692	18.635	3.024	0.024
115	69.685	6.143	17.018	2.591	0.024
116	73.193	6.535	18.518	2.866	0.023
117	69.611	6.269	16.8	2.644	0.024
118	74.992	6.768	20.034	3.146	0.024
119	75.282	6.791	19.697	3.099	0.024
120	76.278	6.799	21.351	3.188	0.023
121	81.096	7.306	22.122	3.461	0.026
122	67.58	6.108	16.044	2.522	0.023
123	72.353	6.551	17.654	2.757	0.025
124	74.305	6.657	19.623	2.989	0.023
125	72.763	6.509	18.414	2.864	0.024
126	76.366	6.853	20.434	3.203	0.024
127	74.659	6.719	19.611	3.021	0.024
128	78.853	6.908	22.452	3.27	0.023
129	71.875	6.467	18.275	2.822	0.023
130	69.833	6.281	17.381	2.664	0.024
131	75.185	6.727	18.961	2.933	0.024
132	76.647	6.898	20.288	3.17	0.025
133	73.884	6.482	19.17	2.861	0.023
134	72.617	6.429	18.638	2.818	0.023
135	71.106	6.298	17.564	2.63	0.024
136	74.65	6.668	19.643	3.017	0.023
137	76.793	6.926	21.233	3.323	0.023
138	74.366	6.641	18.926	2.978	0.024
139	82.499	7.312	23.375	3.484	0.025
140	68.433	6.255	16.268	2.615	0.023
141	74.694	6.655	19.175	2.916	0.025
142	72.319	6.53	18.396	2.895	0.024
143	69.007	6.223	17.528	2.746	0.022
144	73.473	6.485	18.774	2.814	0.024
145	75.877	6.886	20.39	3.243	0.024
146	71.398	6.474	17.676	2.81	0.024
147	69.204	6.173	17.395	2.621	0.024
148	79.17	7.072	21.482	3.292	0.025
149	69.878	6.285	17.504	2.758	0.023
150	74.784	6.857	19.815	3.182	0.025
151	71.299	6.345	17.503	2.695	0.024
152	70.307	6.315	18.328	2.881	0.022
153	69.605	6.145	17.032	2.577	0.023
154	70.769	6.254	17.904	2.7	0.023
155	69.862	6.22	16.628	2.553	0.023
156	70.307	6.268	17.041	2.602	0.025
157	75.264	6.795	20.476	3.164	0.023
158	77.334	6.915	20.23	3.113	0.024
159	72.821	6.559	18.884	2.975	0.023
160	69.929	6.198	16.956	2.608	0.022
161	72.616	6.398	18.701	2.817	0.024
162	69.623	6.342	17.655	2.839	0.023
163	70.797	6.272	16.857	2.568	0.024
164	73.04	6.591	18.163	2.878	0.024
165	78.244	7.045	20.238	3.163	0.025
166	72.237	6.518	18.86	2.926	0.024
167	68.879	6.117	16.644	2.506	0.024
168	75.646	6.883	19.334	3.086	0.025
169	75.978	6.723	19.766	2.929	0.025
170	73.716	6.479	19.341	2.875	0.023
171	75.877	6.781	20.177	3.128	0.023
172	70.62	6.262	17.029	2.561	0.023
173	67.232	6.033	16.274	2.56	0.022
174	72.051	6.558	18.414	2.863	0.025
175	74.202	6.819	19.979	3.236	0.024
176	72.937	6.52	18.618	2.879	0.023
177	71.057	6.384	18.106	2.854	0.024
178	71.802	6.408	18.039	2.809	0.023
179	76.0	6.811	20.017	3.112	0.023
180	66.236	6.002	15.881	2.496	0.023
181	70.191	6.167	17.064	2.581	0.023
182	73.898	6.583	18.743	2.835	0.025
183	78.077	7.004	20.952	3.228	0.024
184	71.805	6.521	18.317	2.908	0.024
185	70.136	6.202	17.373	2.632	0.023
186	72.991	6.537	17.809	2.754	0.025
187	75.422	6.76	19.443	3.014	0.024
188	81.976	7.31	22.68	3.456	0.025
189	70.901	6.386	18.31	2.833	0.023
190	74.573	6.711	18.778	2.914	0.025
191	70.044	6.44	18.21	2.987	0.024
192	73.975	6.532	18.207	2.765	0.024
193	74.662	6.735	19.692	3.077	0.024
194	73.295	6.55	18.818	2.867	0.024
195	76.364	6.862	20.091	3.048	0.026
196	76.379	6.88	21.14	3.287	0.024
197	77.936	6.978	21.504	3.321	0.024
198	76.373	6.95	20.315	3.2	0.024
199	70.82	6.418	17.954	2.788	0.024
200	71.445	6.512	17.591	2.853	0.024
201	68.274	6.21	16.365	2.585	0.024
202	72.329	6.51	18.681	2.85	0.024
203	71.786	6.455	18.264	2.82	0.024
204	72.727	6.509	18.494	2.816	0.024
205	71.828	6.455	18.56	2.836	0.023
206	75.095	6.785	19.916	3.139	0.024
207	73.479	6.583	19.652	2.99	0.023
208	73.321	6.465	19.193	2.888	0.022
209	77.59	6.886	21.067	3.147	0.024
210	72.0	6.423	18.815	2.855	0.023
211	75.446	6.778	18.9	2.963	0.025
212	74.59	6.661	19.155	2.878	0.025
213	69.139	6.244	16.19	2.546	0.025
214	68.148	6.101	16.994	2.639	0.023
215	80.255	7.193	22.338	3.474	0.025
216	73.803	6.539	19.498	2.964	0.024
217	69.236	6.116	17.407	2.627	0.023
218	74.654	6.656	19.354	2.97	0.024
219	79.861	7.072	21.974	3.319	0.024
220	73.004	6.574	19.783	3.047	0.023
221	68.742	6.204	16.66	2.619	0.023
222	69.578	6.308	16.967	2.708	0.024
223	73.723	6.572	18.699	2.868	0.024
224	69.335	6.195	17.379	2.678	0.023
225	72.648	6.475	18.034	2.769	0.024
226	76.835	6.784	20.379	3.043	0.023
227	70.719	6.274	16.589	2.546	0.024
228	68.941	6.177	17.116	2.656	0.023
229	70.193	6.336	18.099	2.809	0.023
230	75.2	6.819	19.602	3.135	0.024
231	74.722	6.679	19.683	3.024	0.024
232	74.854	6.811	19.793	3.178	0.024
233	75.955	6.861	20.427	3.227	0.024
234	67.388	6.002	16.405	2.49	0.023
235	69.261	6.078	17.095	2.562	0.023
236	73.865	6.622	18.883	2.958	0.024
237	67.818	6.052	16.43	2.518	0.023
238	74.581	6.59	20.703	3.127	0.022
239	71.662	6.506	18.522	2.981	0.024
240	72.026	6.455	18.571	2.866	0.023
241	70.571	6.356	17.813	2.8	0.023
242	76.543	6.805	20.359	3.11	0.024
243	79.33	7.24	22.39	3.522	0.024
244	74.069	6.571	19.359	2.939	0.023
245	70.167	6.207	17.385	2.65	0.022
246	76.87	6.99	21.304	3.39	0.024
247	72.523	6.505	18.311	2.85	0.023
248	70.746	6.264	17.895	2.69	0.023
249	77.903	6.855	21.174	3.183	0.024
250	73.49	6.523	19.454	2.929	0.023
251	70.479	6.245	17.459	2.668	0.023
252	75.511	6.837	19.456	3.067	0.024
253	77.953	7.031	20.567	3.231	0.024
254	76.402	6.882	20.39	3.187	0.024
255	71.489	6.463	18.165	2.84	0.024
256	75.108	6.749	19.118	2.992	0.025
257	73.308	6.693	18.541	2.916	0.025
258	71.294	6.438	18.065	2.848	0.022
259	71.964	6.539	17.792	2.844	0.024
260	82.278	7.377	23.217	3.619	0.024
261	71.425	6.393	18.602	2.852	0.024
262	67.538	6.15	15.92	2.512	0.025
263	75.087	6.699	18.598	2.947	0.024
264	76.455	6.79	21.102	3.202	0.023
265	73.14	6.423	18.06	2.762	0.024
266	74.239	6.525	19.44	2.938	0.022
267	65.772	5.816	15.926	2.373	0.022
268	69.277	6.227	17.25	2.637	0.024
269	74.318	6.704	19.584	3.052	0.023
270	76.872	6.729	20.002	2.967	0.024
271	75.182	6.713	20.061	3.116	0.023
272	72.942	6.49	18.738	2.901	0.024
273	69.442	6.209	17.068	2.611	0.023
274	72.198	6.474	18.601	2.898	0.023
275	76.231	6.81	19.175	2.935	0.024
276	72.417	6.582	17.968	2.858	0.025
277	70.508	6.32	17.904	2.759	0.023
278	77.569	6.931	20.794	3.168	0.025
279	75.017	6.747	19.75	3.07	0.024
280	70.831	6.46	18.287	2.877	0.024
281	72.217	6.453	17.991	2.783	0.024
282	71.259	6.301	18.056	2.699	0.024
283	75.903	6.73	19.899	3.006	0.024
284	77.257	6.897	20.712	3.143	0.024
285	62.144	5.588	14.567	2.289	0.022
286	71.943	6.516	18.972	3.006	0.023
287	73.672	6.573	19.094	2.949	0.023
288	69.227	6.194	17.212	2.628	0.023
289	69.39	6.278	17.135	2.69	0.023
290	74.997	6.765	19.684	3.099	0.024
291	73.628	6.776	19.239	3.159	0.024
292	76.827	6.899	19.962	3.095	0.024
293	72.321	6.511	18.973	2.935	0.024
294	74.82	6.759	19.622	3.062	0.024
295	75.956	6.891	20.627	3.217	0.024
296	71.311	6.339	17.303	2.646	0.025
297	76.944	6.876	21.073	3.212	0.024
298	76.216	6.766	19.748	2.985	0.023
299	69.606	6.211	17.181	2.638	0.023
300	71.346	6.362	18.05	2.785	0.023
301	67.617	6.072	15.984	2.497	0.023
302	72.793	6.503	19.004	2.9	0.023
303	76.228	6.79	19.694	3.005	0.024
304	70.661	6.395	17.63	2.765	0.024
305	78.45	6.897	21.276	3.116	0.024
306	75.845	6.854	20.506	3.192	0.024
307	71.521	6.454	18.032	2.791	0.024
308	69.24	6.189	17.241	2.623	0.024
309	71.73	6.398	17.894	2.787	0.024
310	73.289	6.546	19.392	2.961	0.023
311	77.169	6.892	20.604	3.146	0.025
312	74.037	6.559	19.462	2.999	0.022
313	70.867	6.338	17.638	2.72	0.023
314	73.042	6.605	18.95	2.95	0.023
315	70.127	6.168	17.87	2.672	0.023
316	74.686	6.566	18.857	2.816	0.024
317	76.195	6.73	19.683	2.925	0.025
318	67.857	6.052	15.927	2.444	0.023
319	67.291	5.961	16.481	2.517	0.023
320	73.609	6.568	19.476	2.955	0.023
321	69.885	6.246	16.841	2.605	0.024
322	78.526	7.034	22.024	3.414	0.023
323	74.781	6.625	21.05	3.119	0.023
324	69.608	6.113	17.163	2.573	0.023
325	70.483	6.239	18.433	2.782	0.022
326	71.163	6.369	17.567	2.745	0.024
327	66.287	5.861	15.92	2.414	0.023
328	70.564	6.22	17.524	2.604	0.024
329	74.898	6.868	20.293	3.279	0.024
330	75.695	6.787	20.342	3.127	0.024
331	74.719	6.852	19.914	3.15	0.025
332	75.144	6.852	20.228	3.178	0.024
333	74.126	6.728	18.947	3.003	0.025
334	78.853	6.997	20.901	3.148	0.026
335	75.68	6.932	19.846	3.146	0.025
336	77.757	6.913	20.648	3.154	0.024
337	72.139	6.45	18.551	2.856	0.023
338	68.201	6.133	16.355	2.575	0.023
339	68.086	6.146	16.943	2.665	0.023
340	75.329	6.708	19.2	2.935	0.024
341	73.743	6.569	19.072	2.879	0.024
342	73.198	6.529	17.913	2.776	0.025
343	76.266	6.839	21.074	3.218	0.023
344	75.211	6.75	20.208	3.104	0.023
345	73.454	6.539	18.492	2.867	0.023
346	69.784	6.27	16.659	2.579	0.024
347	74.333	6.618	19.642	2.942	0.023
348	76.51	6.811	20.923	3.222	0.023
349	74.065	6.617	18.869	2.903	0.024
350	76.587	6.911	20.727	3.219	0.024
351	76.174	6.747	20.069	3.059	0.024
352	73.891	6.664	19.294	2.993	0.023
353	69.989	6.296	17.609	2.734	0.023
354	70.969	6.408	18.065	2.801	0.024
355	71.887	6.439	18.095	2.764	0.024
356	74.199	6.599	19.006	2.947	0.024
357	77.714	7.113	20.346	3.33	0.024
358	76.58	6.94	20.086	3.137	0.024
359	74.376	6.683	19.54	3.01	0.024
360	74.419	6.674	19.959	3.052	0.023
361	72.826	6.482	18.315	2.817	0.023
362	71.426	6.548	17.968	2.902	0.025
363	77.016	6.819	20.717	3.137	0.024
364	73.545	6.733	18.848	3.04	0.024
365	71.961	6.447	18.73	2.881	0.023
366	68.689	6.075	16.522	2.535	0.023
367	71.826	6.373	17.998	2.724	0.024
368	69.953	6.216	17.41	2.635	0.023
369	74.349	6.711	18.873	2.924	0.025
370	71.803	6.392	18.215	2.809	0.023
371	71.484	6.455	17.979	2.774	0.024
372	76.747	6.869	20.364	3.102	0.024
373	69.945	6.305	18.962	3.008	0.021
374	73.791	6.503	18.47	2.77	0.024
375	71.342	6.388	17.309	2.715	0.024
376	72.74	6.488	18.4	2.849	0.023
377	70.894	6.316	18.174	2.823	0.023
378	76.924	7.004	21.662	3.381	0.023
379	76.418	6.787	20.306	3.084	0.024
380	73.651	6.714	18.972	3.056	0.024
381	73.99	6.71	19.236	3.014	0.024
382	71.218	6.362	18.516	2.855	0.024
383	76.736	7.032	21.0	3.37	0.024
384	71.844	6.346	17.651	2.708	0.024
385	69.419	6.287	17.419	2.788	0.024
386	72.481	6.451	18.323	2.793	0.023
387	70.052	6.29	17.004	2.649	0.023
388	67.678	6.061	16.137	2.471	0.023
389	68.554	6.177	16.562	2.646	0.023
390	66.765	6.007	15.833	2.481	0.024
391	76.662	6.894	19.732	3.05	0.024
392	78.555	7.031	21.309	3.303	0.024
393	68.522	6.169	17.303	2.685	0.023
394	68.145	6.067	16.259	2.493	0.023
395	74.42	6.646	19.907	3.022	0.023
396	70.237	6.28	17.079	2.64	0.024
397	73.298	6.658	19.475	3.01	0.023
398	73.887	6.65	19.12	3.01	0.024
399	75.723	6.824	19.175	3.042	0.024
400	71.865	6.467	18.747	2.894	0.023
401	76.239	6.847	20.282	3.102	0.024
402	70.378	6.45	17.597	2.842	0.024
403	72.392	6.571	17.77	2.823	0.025
404	67.514	6.106	15.825	2.456	0.025
405	75.698	6.88	19.729	3.147	0.024
406	76.998	6.926	20.74	3.233	0.024
407	68.178	6.12	17.409	2.714	0.022
408	74.545	6.739	19.549	3.137	0.024
409	72.995	6.692	18.13	2.885	0.025
410	73.921	6.745	19.482	3.097	0.023
411	76.885	6.869	20.313	3.087	0.024
412	72.922	6.415	18.03	2.677	0.024
413	73.935	6.575	19.447	2.94	0.023
414	75.619	6.831	19.543	3.066	0.025
415	75.469	6.793	19.777	3.083	0.024
416	74.862	6.729	19.851	3.068	0.023
417	78.136	7.054	20.883	3.305	0.025
418	71.186	6.462	18.067	2.841	0.024
419	71.97	6.547	18.147	2.859	0.025
420	70.853	6.319	17.933	2.742	0.023
421	74.392	6.582	19.817	2.945	0.023
422	71.8	6.413	18.53	2.814	0.022
423	72.477	6.378	18.982	2.884	0.022
424	69.767	6.193	17.593	2.707	0.023
425	72.384	6.505	18.159	2.823	0.024
426	72.382	6.616	18.79	3.01	0.024
427	70.764	6.306	17.911	2.773	0.023
428	70.719	6.376	17.249	2.695	0.024
429	70.034	6.358	17.602	2.778	0.024
430	76.955	6.965	20.429	3.239	0.024
431	77.197	7.004	20.476	3.234	0.025
432	70.745	6.328	17.834	2.767	0.023
433	71.803	6.317	17.783	2.674	0.024
434	72.954	6.663	19.193	3.057	0.024
435	65.754	5.854	15.018	2.326	0.023
436	74.519	6.614	19.694	2.924	0.023
437	74.452	6.821	19.452	3.075	0.024
438	70.533	6.237	17.8	2.683	0.023
439	71.447	6.346	18.55	2.814	0.023
440	67.697	6.037	15.955	2.478	0.024
441	73.227	6.605	19.322	2.998	0.024
442	76.728	6.901	20.784	3.259	0.023
443	71.1	6.434	17.587	2.761	0.024
444	69.384	6.299	17.316	2.77	0.023
445	74.738	6.651	19.854	3.03	0.023
446	71.636	6.426	17.698	2.801	0.024
447	72.723	6.496	18.775	2.876	0.023
448	68.606	6.184	16.813	2.62	0.023
449	76.733	6.766	20.521	3.098	0.024
450	72.003	6.456	17.992	2.843	0.025
451	70.242	6.309	17.909	2.742	0.024
452	68.696	6.218	16.801	2.58	0.024
453	75.005	6.705	19.709	2.983	0.024
454	66.644	5.975	16.017	2.505	0.024
455	75.869	6.833	20.456	3.149	0.024
456	72.544	6.483	18.493	2.805	0.024
457	67.276	6.077	16.075	2.504	0.023
458	67.475	6.034	16.865	2.605	0.024
459	73.693	6.464	18.261	2.761	0.023
460	76.083	6.766	19.603	3.036	0.024
461	71.938	6.484	18.01	2.86	0.024
462	72.223	6.351	17.751	2.68	0.024
463	72.595	6.58	18.752	2.969	0.024
464	76.418	6.972	20.679	3.281	0.024
465	69.619	6.177	17.753	2.698	0.022
466	80.608	7.212	22.343	3.46	0.024
467	70.136	6.26	17.358	2.645	0.024
468	73.663	6.662	19.251	3.013	0.025
469	72.025	6.429	18.844	2.896	0.023
470	68.036	6.077	17.136	2.62	0.023
471	68.519	6.233	17.05	2.716	0.024
472	69.667	6.304	17.247	2.712	0.024
473	65.989	5.911	14.993	2.345	0.024
474	73.148	6.472	18.375	2.792	0.024
475	71.489	6.418	18.009	2.798	0.024
476	75.926	6.764	20.896	3.18	0.023
477	75.487	6.76	20.087	3.092	0.023
478	73.895	6.581	19.148	2.938	0.024
479	73.028	6.483	19.876	3.0	0.022
480	74.635	6.783	19.467	3.065	0.024
481	76.576	6.753	20.36	3.103	0.023
482	71.319	6.342	17.852	2.712	0.024
483	71.778	6.433	17.672	2.802	0.023
484	73.715	6.591	19.034	2.926	0.024
485	70.641	6.369	18.033	2.815	0.022
486	72.368	6.585	17.831	2.841	0.023
487	74.31	6.615	18.456	2.823	0.024
488	73.968	6.691	19.444	3.058	0.024
489	71.376	6.4	17.423	2.696	0.025
490	75.49	6.719	19.495	2.917	0.025
491	72.916	6.658	18.952	3.033	0.024
492	75.014	6.755	19.674	3.058	0.024
493	74.609	6.689	19.356	3.014	0.024
494	68.876	6.253	17.371	2.724	0.023
495	75.606	6.666	20.171	3.046	0.023
496	77.329	6.942	20.75	3.228	0.024
497	77.621	6.946	20.31	3.122	0.025
498	69.514	6.194	17.557	2.693	0.023
499	70.074	6.292	18.1	2.804	0.023
500	71.026	6.307	17.509	2.677	0.024
501	71.713	6.537	18.343	2.877	0.024
502	71.029	6.231	17.642	2.661	0.023
503	74.002	6.576	19.118	2.872	0.024
504	75.028	6.736	19.578	3.045	0.025
505	68.949	6.081	16.862	2.565	0.023
506	78.699	7.076	21.069	3.268	0.024
507	74.733	6.663	19.713	3.009	0.023
508	69.919	6.247	18.036	2.749	0.023
509	69.84	6.219	16.447	2.569	0.023
510	75.524	6.79	19.733	3.051	0.024
511	68.585	6.115	16.216	2.536	0.023
512	75.41	6.695	19.664	2.918	0.024
513	73.189	6.487	19.291	2.932	0.023
514	68.36	6.104	16.657	2.532	0.024
515	73.377	6.593	18.847	2.921	0.022
516	69.349	6.261	17.992	2.818	0.022
517	69.434	6.23	16.811	2.619	0.024
518	69.917	6.409	18.372	2.896	0.023
519	64.399	5.778	14.928	2.34	0.023
520	72.385	6.445	18.265	2.776	0.023
521	79.689	7.207	21.346	3.351	0.025
522	77.944	7.049	20.792	3.228	0.026
523	66.923	6.042	16.351	2.553	0.023
524	77.861	6.951	21.911	3.334	0.023
525	71.969	6.429	18.409	2.811	0.023
526	72.94	6.534	18.444	2.85	0.024
527	70.318	6.205	17.033	2.601	0.023
528	77.196	6.867	20.846	3.175	0.023
529	67.71	6.032	15.657	2.425	0.024
530	74.924	6.685	20.069	3.08	0.023
531	69.396	6.355	17.362	2.804	0.024
532	72.582	6.414	18.362	2.787	0.023
533	73.575	6.693	18.6	2.943	0.025
534	76.706	6.822	20.368	3.069	0.024
535	74.493	6.636	18.636	2.813	0.025
536	71.923	6.353	18.483	2.805	0.023
537	67.453	6.052	16.067	2.474	0.024
538	72.907	6.475	18.593	2.813	0.024
539	71.69	6.455	18.566	2.916	0.024
540	73.433	6.51	18.498	2.811	0.024
541	75.579	6.805	19.879	3.061	0.025
542	78.156	7.029	21.156	3.24	0.025
543	72.49	6.548	19.086	3.01	0.023
544	77.188	6.905	19.719	3.067	0.025
545	74.329	6.636	19.533	3.001	0.024
546	78.599	6.955	21.051	3.253	0.024
547	74.376	6.63	18.432	2.844	0.024
548	74.465	6.698	19.108	3.002	0.024
549	72.892	6.49	18.299	2.845	0.023
550	70.618	6.407	17.47	2.792	0.024
551	73.8	6.569	19.896	3.029	0.023
552	75.397	6.772	19.19	2.956	0.025
553	73.89	6.545	19.016	2.85	0.024
554	65.918	5.868	15.506	2.374	0.023
555	68.643	6.186	16.597	2.602	0.022
556	73.901	6.617	18.996	2.871	0.024
557	75.455	6.793	20.175	3.106	0.024
558	73.591	6.633	19.105	2.932	0.025
559	71.481	6.375	19.347	2.897	0.023
560	71.459	6.272	17.848	2.64	0.024
561	70.258	6.241	17.431	2.661	0.023
562	69.166	6.278	15.778	2.544	0.025
563	78.84	7.124	21.794	3.406	0.025
564	75.531	6.814	20.166	3.191	0.024
565	70.055	6.367	17.552	2.785	0.022
566	69.084	6.077	17.203	2.591	0.022
567	74.554	6.536	19.052	2.851	0.024
568	72.563	6.502	18.558	2.907	0.023
569	74.551	6.764	19.924	3.157	0.024
570	71.333	6.341	17.683	2.72	0.023
571	70.006	6.265	17.261	2.702	0.023
572	74.305	6.677	19.419	3.017	0.024
573	75.698	6.81	19.703	3.091	0.023
574	75.593	6.797	19.978	3.102	0.024
575	72.068	6.355	18.051	2.708	0.025
576	68.981	6.107	17.085	2.548	0.023
577	73.052	6.479	18.981	2.864	0.024
578	78.214	7.014	21.513	3.341	0.023
579	71.593	6.35	17.714	2.699	0.024
580	74.605	6.616	19.424	2.879	0.024
581	78.538	7.077	20.962	3.332	0.025
582	73.682	6.615	19.582	3.005	0.024
583	67.219	5.959	16.042	2.467	0.022
584	76.06	6.763	19.667	3.043	0.024
585	72.168	6.438	18.747	2.872	0.023
586	75.113	6.762	19.818	3.118	0.024
587	75.8	6.679	19.711	2.969	0.024
588	73.169	6.557	18.424	2.846	0.024
589	71.551	6.416	18.329	2.825	0.023
590	73.477	6.682	19.368	3.072	0.023
591	69.654	6.23	17.905	2.73	0.023
592	72.558	6.551	18.529	2.945	0.023
593	71.886	6.333	17.81	2.667	0.023
594	78.473	7.115	21.281	3.321	0.024
595	70.123	6.336	17.626	2.753	0.024
596	66.577	6.042	16.524	2.582	0.023
597	74.417	6.709	19.994	3.09	0.024
598	77.668	6.908	21.395	3.239	0.023
599	72.499	6.517	18.087	2.841	0.024
600	71.946	6.428	18.335	2.803	0.023
601	74.178	6.646	19.184	2.945	0.024
602	71.386	6.424	18.557	2.853	0.023
603	71.024	6.309	17.789	2.737	0.023
604	75.014	6.703	18.955	2.937	0.024
605	78.725	7.172	21.36	3.366	0.025
606	77.292	6.901	20.74	3.199	0.023
607	75.009	6.72	20.19	3.097	0.022
608	71.229	6.316	17.816	2.709	0.024
609	74.434	6.654	19.357	2.984	0.024
610	76.17	6.875	20.185	3.159	0.024
611	71.625	6.446	17.739	2.78	0.024
612	73.179	6.639	20.095	3.183	0.022
613	69.873	6.212	17.239	2.588	0.024
614	71.375	6.279	18.783	2.785	0.022
615	70.788	6.386	17.485	2.729	0.024
616	69.259	6.128	17.135	2.585	0.023
617	74.246	6.764	18.626	2.939	0.025
618	74.062	6.585	19.077	2.893	0.024
619	70.338	6.359	17.378	2.679	0.024
620	75.904	6.748	20.036	3.07	0.023
621	74.812	6.713	19.393	2.994	0.024
622	71.033	6.385	17.843	2.788	0.023
623	71.811	6.462	18.14	2.805	0.025
624	71.417	6.39	17.422	2.691	0.024
625	75.747	6.817	20.254	3.163	0.024
626	72.631	6.41	18.742	2.784	0.024
627	79.154	7.147	21.309	3.319	0.024
628	67.975	6.085	16.161	2.522	0.023
629	77.732	6.914	21.539	3.208	0.024
630	76.385	6.832	20.571	3.187	0.024
631	73.936	6.593	18.744	2.916	0.024
632	65.986	5.905	15.227	2.337	0.024
633	69.843	6.187	17.218	2.632	0.023
