Iteration	L1	L1 %	L2	L2 %	KL Divergence
1	80.068	7.096	20.892	3.177	0.026
2	86.435	7.788	24.534	3.815	0.027
3	80.005	7.126	20.525	3.211	0.026
4	80.628	7.076	21.935	3.239	0.025
5	79.233	7.118	20.849	3.251	0.027
6	78.716	6.975	20.404	3.076	0.026
7	84.227	7.464	22.506	3.406	0.027
8	84.519	7.526	22.264	3.423	0.028
9	82.112	7.434	21.654	3.443	0.027
10	79.163	6.977	21.328	3.162	0.025
11	79.158	7.051	20.664	3.167	0.026
12	78.816	7.124	20.312	3.162	0.027
13	76.043	6.774	18.99	2.903	0.026
14	75.097	6.724	18.288	2.81	0.027
15	77.876	7.018	20.282	3.17	0.025
16	79.109	7.08	21.155	3.2	0.026
17	69.232	6.191	15.278	2.368	0.027
18	84.585	7.538	24.225	3.709	0.026
19	75.115	6.672	17.848	2.734	0.027
20	85.534	7.815	23.925	3.837	0.027
21	77.561	6.877	20.433	3.129	0.024
22	81.86	7.55	21.822	3.574	0.027
23	80.372	7.167	21.41	3.274	0.025
24	80.219	7.179	20.687	3.21	0.027
25	75.394	6.688	17.991	2.765	0.027
26	79.606	7.097	20.291	3.127	0.027
27	75.636	6.744	18.313	2.847	0.026
28	77.467	6.894	20.226	3.126	0.025
29	76.897	6.852	19.789	3.033	0.025
30	78.268	6.854	20.414	3.051	0.025
31	78.93	7.141	20.598	3.259	0.026
32	76.493	6.815	19.171	2.958	0.026
33	78.418	7.035	20.342	3.161	0.026
34	79.837	7.103	21.192	3.22	0.026
35	82.486	7.369	21.076	3.277	0.027
36	78.411	6.928	20.057	3.011	0.025
37	78.634	6.963	20.547	3.106	0.026
38	78.996	6.869	20.89	3.07	0.025
39	78.171	6.934	20.571	3.102	0.025
40	84.88	7.69	24.017	3.679	0.027
41	82.815	7.405	21.945	3.393	0.027
42	77.305	6.921	19.719	3.06	0.026
43	77.778	7.026	19.979	3.145	0.026
44	79.517	7.227	20.282	3.191	0.027
45	80.845	7.313	21.564	3.389	0.027
46	78.624	7.042	20.828	3.261	0.026
47	80.436	7.133	22.049	3.316	0.025
48	83.044	7.498	22.506	3.504	0.027
49	82.107	7.364	21.404	3.355	0.026
50	81.245	7.255	21.536	3.275	0.027
51	81.47	7.465	20.933	3.397	0.027
52	85.444	7.607	23.32	3.578	0.026
53	82.882	7.532	22.691	3.616	0.027
54	76.696	6.82	19.712	3.015	0.026
55	80.566	7.223	21.548	3.282	0.026
56	78.277	6.97	20.592	3.142	0.026
57	79.324	7.133	20.379	3.134	0.026
58	78.299	6.9	20.852	3.141	0.025
59	78.152	7.074	20.443	3.196	0.026
60	83.499	7.609	23.087	3.67	0.026
61	80.481	7.259	20.42	3.279	0.026
62	80.756	7.199	21.637	3.312	0.027
63	76.276	6.804	19.442	2.99	0.026
64	82.665	7.456	22.119	3.47	0.027
65	75.758	6.718	18.921	2.892	0.026
66	79.712	7.049	20.121	3.086	0.026
67	75.445	6.773	18.571	2.909	0.026
68	73.317	6.596	17.012	2.71	0.027
69	75.789	6.89	19.27	2.99	0.026
70	77.092	6.992	20.441	3.224	0.026
71	79.415	6.989	21.11	3.199	0.026
72	76.128	6.833	18.85	2.932	0.026
73	84.974	7.534	23.537	3.559	0.026
74	81.227	7.21	21.395	3.246	0.027
75	80.993	7.138	21.503	3.257	0.026
76	82.464	7.399	21.557	3.387	0.026
77	79.31	7.21	21.294	3.374	0.025
78	77.135	6.873	19.679	2.985	0.026
79	85.071	7.607	22.785	3.456	0.028
80	78.961	7.017	20.779	3.181	0.025
81	79.816	7.196	20.787	3.276	0.026
82	73.631	6.567	17.607	2.745	0.026
83	77.761	7.003	20.263	3.146	0.025
84	77.337	6.87	19.23	2.892	0.027
85	82.129	7.403	21.037	3.331	0.028
86	78.844	7.0	19.599	3.024	0.027
87	79.938	7.148	20.039	3.142	0.027
88	81.38	7.058	21.816	3.186	0.026
89	77.522	6.804	19.058	2.82	0.026
90	77.535	6.932	20.365	3.166	0.025
91	78.808	7.219	21.632	3.52	0.027
92	81.908	7.186	21.625	3.203	0.026
93	80.36	7.232	21.673	3.368	0.026
94	76.647	6.766	19.834	3.005	0.025
95	77.075	7.004	19.963	3.177	0.026
96	82.793	7.355	22.936	3.487	0.026
97	79.959	7.234	20.587	3.266	0.027
98	81.552	7.318	21.889	3.361	0.027
99	73.723	6.54	18.385	2.781	0.025
100	78.842	7.259	20.659	3.378	0.027
101	83.062	7.364	21.725	3.314	0.027
102	76.566	6.836	20.089	3.093	0.025
103	86.645	7.735	24.31	3.68	0.027
104	81.987	7.341	21.232	3.33	0.027
105	75.662	6.806	18.292	2.872	0.027
106	73.975	6.605	18.289	2.811	0.026
107	78.43	7.1	20.168	3.192	0.026
108	81.74	7.374	22.062	3.513	0.026
109	77.084	6.901	19.665	3.028	0.026
110	80.091	7.063	20.903	3.114	0.026
111	82.283	7.333	21.565	3.293	0.026
112	80.091	7.142	21.04	3.244	0.026
113	73.716	6.532	18.431	2.781	0.025
114	76.566	6.762	18.827	2.833	0.026
115	80.196	7.1	21.058	3.22	0.026
116	81.016	7.384	21.723	3.449	0.027
117	80.94	7.208	21.166	3.201	0.026
118	84.199	7.613	22.729	3.534	0.027
119	80.722	7.226	21.224	3.27	0.027
120	81.205	7.32	20.897	3.257	0.028
121	82.755	7.318	22.536	3.382	0.028
122	79.609	7.126	21.371	3.397	0.026
123	79.606	7.079	20.954	3.177	0.026
124	78.974	6.937	20.577	3.053	0.026
125	81.137	7.256	21.664	3.371	0.026
126	82.375	7.363	22.352	3.43	0.026
127	84.283	7.415	22.895	3.391	0.026
128	75.894	6.705	19.44	2.924	0.025
129	83.537	7.515	22.893	3.559	0.026
130	77.147	6.936	19.269	2.943	0.027
131	73.515	6.646	18.248	2.833	0.025
132	74.711	6.739	18.462	2.861	0.027
133	84.034	7.54	23.206	3.639	0.026
134	77.573	7.023	19.644	3.11	0.027
135	82.116	7.267	22.14	3.346	0.025
136	80.033	7.066	21.063	3.2	0.026
137	80.746	7.164	21.353	3.248	0.026
138	79.022	7.168	20.932	3.397	0.026
139	84.199	7.45	22.581	3.412	0.027
140	86.372	7.67	23.214	3.511	0.028
141	79.043	7.129	20.729	3.219	0.026
142	81.777	7.431	21.409	3.439	0.026
143	81.146	7.243	21.422	3.262	0.026
144	81.065	7.219	22.857	3.485	0.025
145	75.311	6.668	18.976	2.909	0.026
146	82.795	7.304	22.273	3.357	0.026
147	76.769	6.775	19.305	2.92	0.026
148	85.159	7.759	23.255	3.716	0.028
149	80.629	7.033	21.329	3.11	0.026
150	78.796	7.07	20.246	3.118	0.026
151	85.307	7.66	22.958	3.615	0.027
152	75.683	6.654	18.951	2.858	0.026
153	80.244	7.18	21.207	3.255	0.026
154	84.457	7.513	22.965	3.493	0.027
155	76.106	6.854	18.439	2.887	0.027
156	80.714	7.292	21.597	3.438	0.026
157	84.149	7.395	22.932	3.396	0.027
158	78.863	6.94	20.908	3.072	0.026
159	73.089	6.474	17.09	2.612	0.026
160	74.456	6.681	17.677	2.751	0.026
161	78.753	7.167	20.498	3.281	0.026
162	72.258	6.503	17.337	2.727	0.026
163	81.759	7.369	22.14	3.428	0.026
164	78.197	6.966	19.684	2.99	0.027
165	77.331	7.001	20.223	3.171	0.026
166	82.576	7.329	22.471	3.426	0.025
167	83.368	7.455	22.543	3.501	0.027
168	75.63	6.729	19.192	2.926	0.025
169	80.262	7.107	21.603	3.216	0.026
170	78.356	6.951	19.825	3.04	0.026
171	76.836	6.92	18.696	2.926	0.027
172	75.867	6.781	19.189	2.919	0.026
173	80.667	7.169	21.927	3.311	0.026
174	76.991	6.807	20.089	3.034	0.024
175	81.29	7.298	21.679	3.405	0.026
176	82.467	7.398	22.087	3.381	0.027
177	82.083	7.283	21.754	3.303	0.027
178	80.899	7.16	21.968	3.293	0.026
179	78.81	7.071	20.53	3.159	0.027
180	81.174	7.162	21.851	3.294	0.025
181	80.32	7.176	20.939	3.192	0.026
