Iteration	L1	L1 %	L2	L2 %	KL Divergence
1	563.783	45.647	97.727	35.45	0.331
2	572.877	45.584	99.175	35.587	0.324
3	568.812	45.617	97.327	35.471	0.336
4	569.482	45.898	98.609	35.544	0.346
5	573.396	45.954	100.865	35.929	0.343
6	574.997	46.233	101.918	35.965	0.342
7	581.267	45.077	102.924	35.26	0.33
8	570.323	45.837	99.262	35.565	0.346
9	571.581	45.694	98.671	35.685	0.336
10	580.231	46.132	101.836	36.113	0.339
11	579.445	45.712	102.409	35.555	0.333
12	586.611	46.13	102.077	35.947	0.332
13	563.192	45.464	98.712	35.097	0.328
14	574.328	45.54	100.366	35.506	0.33
15	572.247	45.881	98.228	35.798	0.343
16	566.941	45.992	98.064	35.729	0.331
17	567.514	45.294	99.598	35.193	0.317
18	576.27	45.587	101.911	35.844	0.336
19	581.761	46.003	101.786	35.472	0.334
20	590.181	46.147	104.093	36.111	0.337
21	578.952	46.073	99.43	35.546	0.323
22	570.364	46.447	99.076	36.128	0.359
23	593.545	45.804	103.618	35.807	0.33
24	582.446	45.308	101.508	35.654	0.324
25	570.058	45.167	101.085	35.379	0.318
26	584.084	46.238	101.997	35.859	0.347
27	584.851	45.899	102.207	36.231	0.327
28	565.405	45.638	96.674	35.498	0.331
29	581.099	45.611	101.613	35.751	0.341
30	570.343	45.092	99.488	35.42	0.333
31	574.458	46.134	101.803	35.993	0.345
32	564.432	46.266	96.612	35.84	0.347
33	582.937	46.575	101.568	36.266	0.338
34	582.085	45.459	101.587	35.579	0.327
35	572.481	45.719	100.137	35.525	0.328
36	573.044	45.194	99.582	35.402	0.326
37	573.45	46.085	102.468	35.829	0.34
38	582.935	45.556	103.554	35.637	0.326
39	586.148	45.931	104.46	36.054	0.328
40	571.483	46.352	101.937	35.825	0.341
41	577.941	45.125	103.064	35.454	0.323
42	576.794	46.142	99.538	35.392	0.328
43	581.355	45.73	104.226	35.947	0.335
44	574.098	45.725	100.989	35.915	0.323
45	583.878	45.55	103.489	35.735	0.327
46	570.22	45.334	99.802	35.319	0.329
47	584.013	45.515	103.067	35.711	0.325
48	584.801	46.112	100.771	36.145	0.337
49	554.417	45.562	97.076	35.863	0.327
50	578.223	45.605	100.455	35.807	0.34
51	566.189	45.569	99.199	35.457	0.326
52	567.837	45.31	101.762	35.235	0.321
53	575.897	45.667	100.614	35.615	0.333
54	577.103	45.978	100.793	35.772	0.337
55	581.13	45.546	100.566	35.522	0.325
56	579.491	46.145	101.722	35.697	0.333
57	577.815	45.883	100.33	35.574	0.328
58	578.229	45.887	98.427	35.964	0.337
59	566.731	45.694	99.34	35.583	0.334
60	581.438	45.58	102.923	35.847	0.328
61	570.212	45.941	101.145	35.821	0.336
62	564.6	45.793	98.078	35.742	0.344
63	574.882	45.566	100.279	35.773	0.336
64	569.775	45.284	100.352	35.477	0.332
65	570.439	45.791	101.964	35.877	0.339
66	582.375	45.197	102.395	35.654	0.311
67	594.114	46.664	104.785	36.138	0.341
68	584.318	45.983	104.133	36.089	0.323
69	568.411	45.304	99.118	35.522	0.327
70	574.945	45.508	99.72	35.816	0.329
71	572.107	45.237	99.141	35.324	0.33
72	586.811	46.624	103.248	36.499	0.35
73	589.883	45.24	103.579	35.407	0.324
74	583.491	44.755	103.034	35.248	0.323
75	582.369	45.846	102.895	36.065	0.326
76	584.755	46.171	103.228	35.797	0.336
77	571.139	45.821	99.788	35.777	0.335
78	577.917	45.387	101.255	35.268	0.327
79	584.074	45.059	102.292	35.494	0.32
80	571.878	45.379	98.744	35.637	0.329
81	571.023	45.328	98.578	35.423	0.326
82	581.836	47.121	100.529	36.388	0.355
83	575.043	45.817	101.796	35.693	0.334
84	592.791	46.27	104.293	35.965	0.334
85	574.976	45.414	100.775	35.555	0.327
86	571.688	45.417	100.086	35.65	0.337
87	567.977	45.711	99.183	35.692	0.332
88	572.175	45.329	100.951	35.506	0.334
89	585.118	45.195	101.481	35.357	0.318
90	579.915	46.161	102.055	36.334	0.34
91	582.612	46.929	100.476	35.953	0.355
92	575.422	45.78	101.076	35.294	0.34
93	579.79	45.723	101.629	36.068	0.326
94	573.855	45.293	101.768	35.843	0.326
95	584.427	46.135	103.727	35.888	0.34
96	592.171	45.483	104.789	35.597	0.323
97	569.51	45.458	98.112	35.568	0.329
98	578.086	45.562	102.289	35.666	0.339
99	567.264	45.773	98.428	35.539	0.332
100	568.08	44.486	99.598	34.81	0.313
101	578.396	45.308	99.605	35.672	0.321
102	581.128	45.648	99.917	35.358	0.319
103	592.133	46.275	103.669	36.374	0.352
104	577.674	45.534	100.977	35.606	0.337
105	563.175	45.258	99.524	35.389	0.338
106	582.556	46.281	102.757	36.069	0.335
107	580.591	44.964	101.036	35.456	0.323
108	591.081	45.804	103.598	35.479	0.326
109	571.708	45.501	100.466	35.242	0.334
110	574.169	46.119	102.082	36.015	0.337
111	563.331	45.626	97.244	35.43	0.332
112	578.163	45.95	98.99	35.669	0.337
113	582.705	45.726	103.001	35.647	0.33
114	587.948	45.255	103.721	35.313	0.332
115	587.435	45.717	105.679	35.714	0.336
116	578.442	45.847	103.998	35.502	0.331
117	574.478	46.01	100.353	35.49	0.348
118	582.553	46.114	102.658	35.954	0.344
119	577.802	46.572	100.278	36.327	0.34
120	584.609	46.307	101.759	35.876	0.349
121	580.444	44.692	100.556	35.178	0.311
122	565.42	46.011	99.869	35.552	0.347
123	582.703	46.056	102.761	36.042	0.343
124	576.214	45.397	99.794	35.518	0.326
125	582.463	45.806	101.068	35.99	0.347
126	589.023	46.167	102.109	35.979	0.34
127	557.34	45.197	98.698	35.332	0.33
128	570.513	45.729	98.253	35.583	0.336
129	580.401	46.234	101.743	36.207	0.336
130	590.747	46.182	103.913	35.655	0.34
131	570.74	45.237	100.781	35.634	0.323
132	570.545	46.091	101.37	35.862	0.342
133	586.938	46.37	102.633	36.515	0.338
134	565.696	45.712	96.122	35.642	0.336
135	562.565	45.176	97.64	35.315	0.336
136	578.227	46.305	102.082	35.62	0.339
137	577.263	45.442	102.328	35.974	0.328
138	577.238	46.34	101.508	36.027	0.328
