Iteration	L1	L1 %	L2	L2 %	KL Divergence
1	12.25	80.007	3.615	54.447	0.747
2	12.106	79.663	3.478	51.434	0.715
3	11.021	77.274	3.179	50.182	0.738
4	12.463	81.685	3.731	53.812	0.75
5	12.018	81.586	3.447	53.069	0.769
6	11.733	83.404	3.408	52.078	0.889
7	12.246	85.912	3.743	55.349	0.824
8	12.269	82.369	3.677	52.991	0.773
9	11.9	83.388	3.274	52.614	0.742
10	12.587	86.968	3.691	56.067	0.846
11	12.16	79.213	3.504	50.481	0.748
12	11.662	79.274	3.31	49.407	0.733
13	10.404	82.742	3.235	52.315	0.769
14	11.534	82.708	3.514	52.734	0.776
15	10.836	80.477	3.34	53.045	0.754
16	10.497	76.403	3.075	50.101	0.723
17	12.157	80.339	3.626	51.472	0.747
18	12.884	86.619	3.709	55.249	0.816
19	10.908	77.574	3.368	51.696	0.697
20	10.36	75.001	3.155	49.044	0.708
21	12.455	81.731	3.643	50.398	0.76
22	11.365	84.668	3.32	53.847	0.784
23	12.062	82.421	3.521	51.164	0.781
24	11.155	88.465	3.34	55.369	0.871
25	11.015	74.847	3.16	48.739	0.69
26	12.41	84.185	3.683	53.618	0.807
27	11.965	74.182	3.4	48.68	0.662
28	11.366	85.58	3.363	54.682	0.827
29	11.937	85.752	3.506	55.52	0.801
30	11.348	76.957	3.413	52.146	0.716
31	10.798	79.558	3.172	50.82	0.769
32	10.724	76.67	3.132	50.31	0.74
33	11.009	77.09	3.208	48.971	0.732
34	13.344	84.196	3.737	53.786	0.793
35	11.863	81.515	3.373	52.639	0.773
36	12.789	82.65	3.743	52.658	0.738
37	12.957	82.881	4.001	52.514	0.748
38	11.7	82.991	3.453	53.429	0.783
39	11.714	80.159	3.425	50.588	0.733
40	11.216	79.273	3.405	51.904	0.743
41	11.873	82.337	3.747	54.039	0.76
42	12.818	87.492	3.751	56.523	0.841
43	12.415	80.586	3.58	51.461	0.723
44	12.758	82.199	3.718	51.151	0.737
45	10.951	81.331	3.348	53.054	0.781
46	11.124	80.094	3.331	50.823	0.774
47	11.764	75.827	3.615	49.164	0.695
48	11.241	76.665	3.316	48.389	0.72
49	12.844	83.763	3.916	54.348	0.744
50	11.967	79.191	3.437	50.668	0.713
51	11.543	80.836	3.408	52.196	0.763
52	11.372	79.302	3.382	50.588	0.762
53	11.413	79.135	3.234	49.52	0.75
54	11.692	79.869	3.491	51.845	0.772
55	11.154	82.987	3.247	53.172	0.814
56	11.28	82.684	3.27	51.739	0.821
57	12.885	89.192	3.934	56.255	0.852
58	12.547	86.47	3.641	55.126	0.79
59	10.417	77.197	3.258	50.848	0.722
60	11.453	79.696	3.356	51.205	0.788
61	11.567	74.911	3.339	47.815	0.663
62	12.371	81.847	3.494	51.312	0.752
63	12.293	79.252	3.556	51.483	0.753
64	11.355	80.763	3.269	51.647	0.75
65	10.834	75.257	3.063	48.444	0.724
66	11.953	76.349	3.605	49.851	0.723
67	11.56	82.12	3.369	53.127	0.796
68	11.346	77.636	3.308	50.529	0.727
69	10.482	78.16	3.065	50.09	0.758
70	12.04	83.111	3.416	52.226	0.779
71	12.408	82.943	3.565	53.846	0.753
72	10.951	82.789	3.216	50.774	0.823
73	11.444	80.715	3.481	51.625	0.774
74	10.766	80.054	3.214	51.821	0.778
75	10.958	87.656	3.305	55.248	0.866
76	11.864	82.852	3.503	52.419	0.814
77	10.602	77.52	3.183	51.304	0.74
78	11.342	84.311	3.438	54.261	0.825
79	11.946	80.115	3.62	51.165	0.748
80	12.48	82.248	3.633	51.079	0.78
81	11.517	82.474	3.507	53.523	0.773
82	10.598	77.14	2.978	48.494	0.747
83	11.929	77.328	3.531	50.076	0.733
84	12.196	82.066	3.599	52.099	0.802
85	12.059	79.358	3.528	51.25	0.685
86	11.176	76.942	3.188	50.094	0.767
87	12.182	84.804	3.589	53.153	0.761
88	12.21	79.599	3.764	51.952	0.704
89	11.257	84.091	3.29	51.981	0.834
90	11.049	81.221	3.415	52.094	0.784
91	11.901	80.733	3.599	51.385	0.74
92	11.966	85.697	3.502	54.93	0.835
93	11.292	80.431	3.348	51.397	0.736
94	12.656	81.82	3.943	52.17	0.716
95	11.553	76.82	3.378	48.43	0.685
96	11.159	83.317	3.156	51.353	0.832
97	12.808	82.623	3.867	53.822	0.765
98	12.306	82.011	3.811	51.858	0.772
99	10.858	79.89	3.315	51.315	0.758
100	11.705	84.895	3.479	53.884	0.811
101	11.872	77.487	3.508	50.582	0.712
102	11.179	78.525	3.329	50.432	0.794
103	12.657	83.936	3.753	53.59	0.775
104	12.416	84.423	3.559	55.086	0.796
105	13.266	85.89	3.943	56.131	0.82
106	11.908	84.485	3.39	53.664	0.81
107	11.609	80.724	3.472	51.098	0.731
108	11.195	83.987	3.317	54.62	0.802
109	10.79	84.227	3.306	53.972	0.827
110	11.541	78.073	3.344	50.202	0.734
111	12.427	84.01	3.6	54.17	0.777
112	11.443	77.412	3.376	50.463	0.733
113	11.412	80.003	3.487	51.547	0.743
114	12.301	82.072	3.822	52.212	0.749
115	11.7	79.835	3.398	51.701	0.746
116	11.681	77.364	3.309	49.019	0.743
117	12.367	82.5	3.588	53.34	0.766
118	12.358	83.02	3.695	54.313	0.77
119	10.753	81.079	3.285	52.37	0.757
120	11.022	75.316	3.172	48.284	0.735
121	11.852	85.334	3.465	54.349	0.815
122	11.65	80.543	3.447	52.776	0.758
123	11.938	79.833	3.529	51.399	0.761
124	11.57	77.938	3.354	51.399	0.746
