Iteration	L1	L1 %	L2	L2 %	KL Divergence
1	1522.463	60.95	325.101	53.427	0.471
2	1538.811	61.13	326.801	53.458	0.459
3	1544.516	61.513	327.313	53.551	0.463
4	1531.281	61.289	326.828	53.022	0.472
5	1533.098	61.734	327.94	53.257	0.481
6	1535.078	61.376	326.717	53.543	0.472
7	1541.576	61.731	329.599	53.754	0.463
8	1529.248	61.118	325.138	53.319	0.46
9	1553.291	61.76	331.306	53.659	0.463
10	1534.861	60.684	327.277	52.99	0.455
11	1515.329	60.858	323.922	53.034	0.457
12	1534.367	61.378	327.601	53.397	0.454
13	1535.34	61.517	325.994	53.518	0.453
14	1538.457	61.627	329.124	53.559	0.472
15	1536.243	60.957	329.704	53.448	0.457
16	1537.086	61.711	327.64	53.332	0.473
17	1529.802	61.321	328.052	53.712	0.457
18	1534.017	60.242	327.48	52.758	0.449
19	1537.853	60.662	327.698	52.946	0.45
20	1517.102	61.009	327.069	53.517	0.474
21	1540.566	61.161	330.05	53.607	0.463
22	1540.648	61.34	328.931	53.032	0.467
23	1541.107	60.644	331.84	53.622	0.456
24	1532.164	61.665	327.276	53.413	0.467
25	1523.349	60.541	327.072	53.122	0.463
26	1522.03	60.506	325.935	52.955	0.447
27	1531.957	61.342	327.818	53.372	0.459
28	1555.443	61.022	330.671	53.23	0.462
29	1520.314	60.911	325.458	53.498	0.452
30	1534.323	61.606	327.648	53.429	0.467
31	1534.775	62.17	328.259	54.006	0.48
32	1530.398	60.834	327.289	53.31	0.469
33	1515.157	61.461	323.76	53.183	0.47
34	1545.261	61.543	329.452	53.492	0.468
35	1532.464	61.196	326.866	53.388	0.46
36	1524.686	61.129	324.411	53.341	0.466
37	1552.189	61.219	331.588	53.541	0.463
38	1525.876	60.987	325.691	53.232	0.443
39	1524.703	60.225	327.477	52.668	0.449
40	1525.493	61.14	326.314	53.219	0.468
41	1534.505	61.431	327.879	53.493	0.476
42	1516.592	61.46	325.479	53.322	0.487
43	1529.007	61.045	327.176	53.349	0.464
44	1515.867	60.809	323.606	52.981	0.459
45	1531.302	60.985	325.194	53.048	0.455
46	1548.849	61.732	331.007	53.587	0.475
47	1550.575	62.646	328.088	53.7	0.482
48	1544.998	60.712	330.407	53.35	0.456
49	1529.252	61.629	326.364	53.669	0.467
50	1530.165	61.587	327.139	53.273	0.462
51	1544.144	62.021	329.142	53.616	0.478
52	1539.762	61.109	328.46	53.66	0.47
53	1535.48	61.783	329.53	53.559	0.485
54	1526.23	61.23	325.613	53.216	0.456
55	1527.684	61.158	326.844	53.406	0.46
56	1526.422	61.579	324.542	53.23	0.479
57	1527.269	61.654	325.918	53.74	0.482
58	1540.107	61.675	327.251	53.696	0.462
59	1536.992	61.228	329.888	53.568	0.462
60	1525.969	60.985	325.612	53.347	0.47
61	1537.258	62.047	326.509	53.491	0.468
62	1538.452	61.25	328.486	53.525	0.461
63	1550.256	61.587	332.498	53.85	0.465
64	1523.484	61.433	326.217	53.847	0.463
65	1544.312	61.783	329.362	53.955	0.476
66	1528.554	61.102	325.232	53.46	0.455
67	1523.607	61.384	326.485	53.578	0.461
68	1523.519	60.416	326.242	52.915	0.45
69	1517.963	61.01	324.632	52.985	0.47
70	1521.606	61.356	325.638	53.633	0.457
71	1530.839	61.508	327.41	53.399	0.469
72	1527.847	61.434	324.594	53.052	0.474
73	1527.801	61.876	327.1	53.509	0.493
74	1534.176	61.673	328.543	53.539	0.469
75	1529.495	60.606	328.776	53.089	0.456
76	1526.068	61.53	326.09	53.431	0.47
77	1538.26	61.159	326.221	53.349	0.458
78	1531.333	61.069	328.906	53.408	0.458
79	1528.477	61.134	321.996	53.19	0.474
80	1532.375	61.883	329.22	54.063	0.465
81	1523.883	60.498	327.823	53.164	0.453
82	1528.219	60.983	326.873	53.225	0.463
83	1535.734	60.754	329.653	53.383	0.459
84	1543.223	61.518	328.439	53.533	0.47
85	1539.653	61.517	327.667	53.524	0.482
86	1526.815	61.905	324.654	53.603	0.469
87	1536.188	61.594	329.039	53.409	0.469
88	1531.13	61.413	326.708	53.286	0.479
89	1520.453	60.866	325.743	52.951	0.461
90	1539.983	61.042	327.726	53.3	0.462
91	1531.034	61.536	329.601	53.647	0.483
92	1536.772	61.538	328.08	53.619	0.46
93	1524.583	61.062	325.796	53.069	0.463
94	1518.986	60.56	322.052	52.839	0.449
95	1534.735	61.168	325.444	53.387	0.467
96	1536.672	61.108	326.818	53.17	0.464
97	1532.052	61.344	326.271	53.707	0.461
98	1524.182	60.718	324.24	53.233	0.457
99	1528.29	61.16	327.181	53.235	0.475
100	1532.102	61.899	326.937	53.754	0.485
101	1522.612	61.737	323.484	53.514	0.474
102	1546.356	61.009	331.679	53.731	0.454
103	1530.69	61.56	323.793	53.167	0.464
104	1526.501	61.414	326.169	53.326	0.465
105	1543.229	61.499	331.99	53.717	0.461
106	1534.191	61.195	327.202	53.224	0.467
107	1522.008	60.602	325.641	53.385	0.451
108	1524.752	60.652	326.786	53.199	0.452
109	1544.507	61.553	328.777	53.613	0.462
110	1521.72	61.002	324.72	53.209	0.465
111	1532.817	61.869	327.205	53.44	0.467
112	1531.143	61.324	326.919	53.616	0.471
113	1537.836	61.549	329.416	53.247	0.462
114	1528.349	61.632	327.882	53.728	0.467
115	1540.879	61.426	327.366	53.445	0.465
116	1526.612	60.909	328.687	53.361	0.457
117	1537.651	61.019	326.284	53.26	0.458
118	1543.303	62.08	329.413	53.624	0.476
119	1534.39	61.368	325.589	53.192	0.462
120	1536.241	61.119	329.046	53.337	0.454
121	1531.102	62.091	326.634	53.889	0.473
122	1527.793	61.393	326.452	53.12	0.474
123	1511.337	60.498	321.105	52.791	0.458
124	1535.495	60.704	327.869	52.985	0.458
125	1531.944	60.897	326.244	53.082	0.451
126	1542.852	61.396	329.757	53.83	0.459
127	1536.219	61.258	329.589	53.345	0.467
128	1527.748	60.94	326.118	53.457	0.465
129	1525.76	61.088	326.15	53.117	0.475
130	1525.322	60.946	324.02	53.219	0.457
131	1524.665	60.849	327.766	53.105	0.465
132	1532.533	61.659	327.705	53.408	0.478
133	1528.787	61.359	329.728	53.614	0.465
134	1523.243	60.388	327.59	52.624	0.44
135	1529.063	61.453	327.357	53.475	0.474
136	1531.695	61.278	326.822	53.176	0.464
137	1546.095	61.386	330.915	53.702	0.471
138	1537.82	61.473	330.903	53.75	0.466
139	1544.581	62.729	329.075	53.933	0.481
140	1538.794	61.478	329.463	53.808	0.471
141	1526.853	61.762	325.066	53.406	0.46
142	1541.777	61.859	330.928	54.061	0.47
143	1530.73	61.477	327.575	53.355	0.457
144	1529.794	61.097	324.574	52.856	0.461
145	1538.258	62.02	329.51	53.849	0.476
146	1527.256	60.805	323.544	53.024	0.455
147	1530.882	61.442	326.986	53.379	0.473
148	1528.971	60.718	325.546	53.191	0.452
149	1528.562	62.326	324.853	53.339	0.477
150	1504.528	59.933	324.915	52.837	0.453
151	1541.666	61.766	330.2	53.962	0.465
152	1541.203	61.563	328.196	53.339	0.473
153	1533.222	61.389	327.413	53.572	0.459
154	1538.816	61.472	327.074	53.367	0.473
155	1538.428	60.673	327.184	52.609	0.455
156	1533.657	60.591	324.548	52.781	0.452
157	1528.111	60.688	324.381	53.067	0.458
158	1534.142	61.722	325.73	53.507	0.471
159	1522.766	61.811	324.58	53.728	0.483
160	1532.851	61.418	327.786	53.639	0.466
161	1534.933	61.014	325.331	53.095	0.454
162	1541.468	60.647	328.628	52.794	0.455
163	1546.723	61.199	328.58	53.63	0.454
164	1542.679	61.969	331.023	53.839	0.467
165	1542.908	61.921	329.397	53.88	0.479
166	1532.565	61.107	327.827	53.389	0.459
167	1552.83	61.023	330.707	53.868	0.451
168	1511.103	60.655	325.179	53.257	0.461
169	1525.491	60.413	327.841	52.953	0.458
170	1525.637	60.51	325.608	53.128	0.449
171	1529.839	61.082	326.437	53.388	0.458
172	1529.225	61.17	327.181	53.257	0.468
173	1530.193	61.262	327.534	53.378	0.478
174	1525.974	60.827	326.958	53.096	0.454
175	1533.546	61.525	326.419	53.564	0.471
176	1527.286	60.753	325.213	52.913	0.467
177	1530.391	61.6	328.095	53.609	0.476
178	1548.215	61.934	330.569	53.87	0.477
179	1511.952	61.339	323.123	53.311	0.477
180	1534.14	61.822	326.046	53.331	0.467
181	1552.56	61.852	330.374	53.801	0.48
182	1534.689	61.425	326.658	53.46	0.475
183	1518.054	61.452	324.252	53.556	0.469
184	1525.753	60.285	326.75	52.965	0.448
185	1522.778	60.754	326.683	53.213	0.451
186	1536.157	61.154	328.799	53.084	0.468
187	1536.194	61.353	330.396	53.585	0.462
188	1530.419	61.512	327.525	53.675	0.461
189	1526.926	61.592	326.796	53.336	0.473
190	1518.757	60.7	324.095	52.938	0.473
191	1540.883	61.526	329.402	53.432	0.466
192	1529.357	61.185	326.195	52.926	0.461
193	1526.597	61.848	326.847	53.714	0.47
194	1522.481	61.067	327.45	53.51	0.468
195	1540.938	61.403	328.338	53.405	0.462
196	1547.019	61.26	328.691	53.253	0.467
197	1537.496	61.424	329.134	53.79	0.468
198	1532.737	60.443	328.696	53.16	0.452
199	1523.772	61.184	325.692	53.314	0.467
200	1543.953	61.649	327.945	53.502	0.472
201	1530.065	61.205	327.486	53.572	0.48
202	1528.781	61.369	328.354	53.261	0.475
203	1541.836	61.565	327.6	53.476	0.473
204	1536.082	61.181	326.722	53.346	0.468
205	1535.131	60.934	328.662	53.366	0.472
206	1528.572	61.23	324.991	53.439	0.465
207	1534.241	61.241	328.28	53.262	0.461
208	1539.115	60.93	328.264	53.105	0.459
209	1536.794	60.694	327.631	53.498	0.452
210	1520.026	60.598	324.346	53.13	0.456
211	1531.257	61.71	328.386	53.616	0.48
212	1533.035	60.715	328.064	53.278	0.445
213	1529.267	61.53	326.877	53.355	0.472
214	1529.182	60.655	324.137	52.952	0.446
215	1525.75	61.293	325.054	53.338	0.474
216	1527.744	61.278	325.276	53.327	0.469
217	1534.302	61.405	328.268	53.582	0.47
218	1527.624	61.651	325.919	53.777	0.479
219	1525.761	61.232	325.343	53.538	0.46
220	1543.817	61.864	328.807	53.947	0.476
221	1533.446	60.814	327.278	53.446	0.456
222	1513.328	60.647	322.137	53.111	0.454
223	1536.527	60.915	326.911	53.448	0.458
224	1552.164	61.169	331.381	53.443	0.464
225	1525.819	61.182	326.169	52.992	0.458
226	1523.253	61.883	325.371	53.605	0.48
227	1523.093	61.254	326.555	53.621	0.465
228	1542.794	61.897	328.076	53.517	0.482
229	1529.407	61.642	325.246	53.482	0.475
230	1537.963	61.688	326.897	53.424	0.468
231	1538.908	61.4	328.04	53.508	0.462
232	1526.58	61.192	327.607	53.444	0.461
233	1545.734	61.258	329.929	53.48	0.458
234	1529.682	61.064	326.837	53.444	0.449
235	1546.795	61.349	328.882	53.822	0.467
236	1529.295	61.922	326.598	53.802	0.467
237	1533.354	60.801	326.246	53.37	0.458
238	1532.161	60.389	328.993	52.945	0.449
239	1531.688	60.908	327.637	53.345	0.464
240	1542.265	61.356	330.25	53.382	0.457
241	1529.044	61.467	326.018	53.624	0.463
242	1536.845	61.819	325.688	53.585	0.482
243	1529.78	60.977	326.105	53.181	0.456
244	1533.069	61.014	326.411	53.336	0.471
245	1540.287	61.619	329.041	54.022	0.48
246	1532.483	61.082	326.552	53.271	0.471
247	1540.058	61.805	328.664	53.692	0.472
248	1513.799	60.981	324.586	53.11	0.459
249	1540.8	61.393	329.694	53.642	0.466
250	1542.811	60.726	331.838	53.62	0.447
251	1546.149	61.566	328.979	53.412	0.469
252	1528.832	60.594	325.66	52.97	0.458
253	1536.334	60.943	328.026	53.214	0.458
254	1526.973	61.146	326.849	53.42	0.481
255	1528.058	60.974	325.425	53.188	0.458
256	1533.098	61.227	328.254	53.312	0.467
257	1528.384	61.695	326.686	53.348	0.463
258	1529.43	61.238	327.034	53.38	0.47
259	1543.071	61.128	327.741	53.221	0.468
260	1537.829	61.905	329.334	54.096	0.474
261	1531.598	61.321	328.165	53.627	0.466
262	1534.177	61.365	327.858	53.495	0.467
263	1535.868	60.958	330.534	53.434	0.453
264	1529.42	61.642	328.61	53.725	0.468
265	1531.556	61.709	326.756	53.68	0.475
266	1523.575	61.959	324.363	53.596	0.477
267	1537.141	61.689	330.335	53.599	0.467
268	1532.02	61.273	326.043	53.324	0.459
269	1529.043	60.982	328.421	53.555	0.454
270	1520.562	61.173	325.877	52.998	0.48
271	1523.403	62.034	325.46	53.559	0.476
272	1529.559	60.852	328.008	53.247	0.452
273	1531.558	61.13	326.304	53.36	0.454
274	1526.475	61.887	325.301	53.221	0.468
275	1529.875	61.474	329.069	53.824	0.468
276	1526.628	61.452	329.207	54.007	0.467
277	1547.393	60.952	330.386	53.509	0.457
278	1537.545	61.187	330.816	53.922	0.459
279	1543.681	62.136	328.521	53.787	0.474
280	1530.706	61.967	325.271	53.583	0.477
281	1525.285	59.946	324.983	52.822	0.436
282	1529.024	61.415	327.218	53.087	0.468
283	1517.737	60.733	325.092	52.907	0.463
284	1522.232	60.51	328.683	53.469	0.452
285	1535.152	61.397	327.372	53.489	0.459
286	1534.4	60.826	327.653	52.957	0.458
287	1539.979	60.613	328.792	53.539	0.451
288	1518.891	60.851	324.769	53.065	0.461
289	1545.731	61.896	329.602	53.602	0.479
290	1527.738	61.031	326.893	53.487	0.465
291	1526.236	60.599	326.529	53.156	0.471
292	1539.337	61.488	326.888	53.102	0.461
293	1533.649	61.123	327.304	53.393	0.458
294	1530.762	61.1	326.06	53.533	0.457
295	1527.395	62.192	325.348	53.999	0.48
296	1525.23	60.994	325.325	53.05	0.467
297	1531.723	61.471	326.076	53.289	0.47
298	1537.527	60.998	329.745	53.432	0.472
299	1530.835	61.142	327.996	53.593	0.471
300	1524.446	60.702	324.513	52.582	0.454
301	1528.725	60.773	327.58	53.093	0.449
302	1532.176	61.578	329.631	53.731	0.475
303	1528.661	61.285	326.27	53.344	0.464
304	1532.571	60.804	327.193	53.485	0.471
305	1545.487	61.629	329.195	53.455	0.468
306	1544.231	61.37	330.526	53.095	0.469
307	1522.039	60.871	322.797	53.181	0.458
308	1537.669	61.633	327.648	53.521	0.476
309	1544.427	61.2	330.01	53.346	0.457
310	1537.874	61.63	328.052	53.573	0.477
311	1533.385	61.998	329.351	53.647	0.489
312	1520.996	60.564	324.684	52.628	0.455
313	1549.279	61.499	331.161	53.449	0.467
314	1533.695	61.508	327.593	53.505	0.466
315	1532.577	60.922	325.391	53.154	0.453
316	1537.315	61.06	327.282	53.567	0.455
317	1527.81	60.818	328.245	52.965	0.463
318	1524.078	61.327	325.164	53.657	0.462
319	1541.105	61.023	330.276	53.807	0.452
320	1541.786	61.775	329.552	53.713	0.472
321	1543.24	61.221	327.147	53.317	0.463
322	1533.758	61.187	324.718	53.328	0.455
323	1518.412	61.658	323.206	53.439	0.463
324	1522.224	61.414	326.314	53.695	0.463
325	1542.094	61.162	329.864	53.22	0.462
326	1542.464	61.587	328.149	53.358	0.455
327	1551.839	61.65	329.303	53.575	0.47
328	1527.322	61.181	327.888	53.62	0.46
329	1533.885	61.203	328.402	53.312	0.476
330	1540.731	61.539	328.797	53.561	0.472
331	1553.049	62.151	330.512	53.727	0.484
332	1533.669	61.432	329.075	53.278	0.465
333	1527.754	60.497	327.334	53.242	0.449
334	1546.119	61.954	330.902	54.171	0.472
335	1529.279	61.842	325.782	53.596	0.48
336	1532.578	61.2	327.99	53.069	0.456
337	1530.016	61.551	327.71	53.495	0.485
338	1538.261	61.419	326.859	53.262	0.462
339	1546.368	61.423	330.092	53.721	0.461
340	1527.093	61.782	327.525	53.713	0.475
341	1512.505	60.555	322.552	53.231	0.456
342	1525.875	62.221	325.848	53.944	0.476
343	1516.979	60.915	323.223	52.932	0.466
344	1538.462	61.293	327.514	53.417	0.456
345	1536.683	61.005	328.715	53.826	0.462
346	1524.667	60.825	326.744	53.511	0.458
347	1528.415	61.543	328.074	53.48	0.485
348	1535.088	61.372	327.102	53.957	0.471
349	1545.142	61.547	329.246	53.514	0.453
350	1530.88	60.484	327.616	53.237	0.452
351	1540.42	61.598	329.44	53.675	0.465
352	1526.752	61.82	327.017	53.43	0.474
353	1533.867	61.051	327.416	53.738	0.463
354	1544.574	61.119	329.877	53.68	0.46
355	1538.575	60.739	328.111	53.366	0.445
356	1525.793	61.499	327.264	53.437	0.469
357	1537.414	61.292	327.913	53.469	0.459
358	1535.604	60.995	327.698	52.95	0.469
359	1525.755	61.487	327.235	53.579	0.481
360	1533.987	60.904	328.704	53.556	0.453
361	1529.621	61.45	324.671	53.421	0.46
362	1532.443	60.955	327.916	52.861	0.459
363	1528.529	60.971	324.991	53.443	0.464
364	1524.162	61.206	326.883	52.929	0.457
365	1527.656	61.867	328.151	53.622	0.474
366	1533.595	61.488	326.801	53.436	0.463
367	1534.599	60.543	328.623	53.058	0.452
368	1527.407	61.428	326.415	53.234	0.47
369	1520.591	61.474	323.979	53.486	0.467
370	1529.316	61.197	329.486	53.564	0.464
371	1533.222	61.564	327.243	53.487	0.474
372	1523.498	61.293	328.718	53.591	0.475
373	1554.132	60.929	328.122	53.368	0.458
374	1536.159	61.801	328.173	54.067	0.467
375	1522.172	61.079	326.289	53.44	0.466
376	1531.6	61.324	326.317	53.374	0.457
377	1532.889	61.372	328.03	53.499	0.476
378	1520.004	60.402	323.101	52.703	0.46
379	1542.202	61.971	333.419	53.967	0.468
380	1530.391	60.968	327.012	53.093	0.458
381	1542.004	61.951	327.698	53.302	0.472
382	1516.059	60.98	324.26	52.844	0.463
383	1531.489	61.319	328.449	53.765	0.466
384	1538.15	60.966	329.368	53.454	0.46
385	1534.084	61.981	327.575	54.038	0.472
386	1532.963	61.36	328.874	53.504	0.476
387	1530.678	61.631	327.382	53.546	0.476
388	1542.766	61.835	329.535	53.511	0.464
389	1527.222	61.552	326.276	53.662	0.478
390	1530.31	60.657	327.4	53.204	0.46
391	1531.579	60.881	326.348	53.308	0.463
392	1543.468	60.737	331.43	53.33	0.449
393	1529.765	60.876	326.71	53.482	0.46
394	1525.213	61.899	325.755	53.862	0.479
395	1538.631	61.545	327.866	53.572	0.469
396	1533.058	61.378	331.252	53.246	0.467
397	1528.317	61.549	323.5	53.374	0.468
398	1531.553	61.02	326.894	53.158	0.463
399	1531.777	61.326	325.983	53.7	0.457
400	1529.555	61.988	328.823	53.898	0.478
401	1545.512	61.361	327.116	53.533	0.464
402	1542.715	62.471	330.786	53.84	0.492
403	1545.524	61.681	327.955	53.743	0.476
404	1542.329	61.919	330.892	53.788	0.465
405	1522.092	61.723	322.094	53.022	0.461
406	1535.982	61.063	329.798	53.619	0.471
407	1547.996	61.977	327.749	53.641	0.469
408	1531.86	61.157	325.558	53.69	0.466
409	1524.608	60.324	327.184	53.196	0.444
410	1539.741	61.083	324.809	53.405	0.458
411	1532.295	61.019	328.427	53.139	0.459
412	1536.463	61.775	330.623	53.721	0.464
413	1533.116	61.173	326.403	53.315	0.463
414	1540.24	60.914	332.44	53.284	0.461
415	1528.218	61.375	326.847	53.221	0.467
416	1536.948	61.097	329.559	53.235	0.45
417	1542.728	61.671	330.343	53.542	0.46
418	1534.655	61.305	328.408	53.801	0.478
419	1526.901	60.361	323.584	52.717	0.453
420	1517.042	61.374	326.759	53.284	0.47
421	1529.921	60.735	327.893	52.894	0.473
422	1542.07	61.876	328.155	53.739	0.478
423	1534.623	61.341	327.604	53.697	0.463
424	1517.969	60.947	324.71	52.783	0.457
425	1528.968	61.39	325.45	53.569	0.468
426	1531.836	61.091	328.64	53.393	0.459
427	1521.603	61.363	328.838	53.622	0.467
428	1531.394	61.963	325.558	53.339	0.463
429	1541.061	60.686	328.691	53.215	0.46
430	1548.856	61.745	329.549	53.499	0.483
431	1524.4	60.836	326.758	52.956	0.466
432	1523.761	60.941	328.174	53.467	0.467
433	1531.183	61.709	328.403	53.412	0.466
434	1533.54	61.133	328.05	53.607	0.461
435	1532.743	61.557	327.534	53.565	0.464
436	1531.532	61.861	328.892	53.811	0.467
437	1538.441	62.016	328.628	53.839	0.473
438	1528.614	60.855	329.201	53.0	0.464
439	1541.266	61.942	331.336	53.919	0.475
440	1526.728	61.38	326.895	53.415	0.47
441	1528.157	60.857	327.615	53.464	0.453
442	1534.701	61.264	327.432	53.308	0.459
443	1545.14	60.62	330.793	53.085	0.446
444	1520.932	60.676	325.946	53.269	0.45
445	1534.268	61.201	326.69	53.586	0.468
446	1532.655	61.86	326.718	53.693	0.474
447	1534.682	61.407	327.973	53.406	0.455
448	1530.288	61.108	329.292	53.242	0.473
449	1530.772	61.021	328.176	53.444	0.458
450	1537.769	61.891	328.382	54.047	0.463
451	1527.417	60.929	325.711	53.281	0.456
452	1543.049	61.644	332.435	53.856	0.476
453	1511.919	61.091	323.703	52.938	0.466
454	1536.799	62.355	329.565	53.985	0.499
455	1537.225	61.546	328.654	53.871	0.459
456	1536.994	60.137	328.809	53.072	0.438
457	1535.485	62.091	326.672	53.52	0.476
458	1541.295	61.341	329.94	53.481	0.457
459	1538.507	61.652	328.026	53.775	0.473
460	1524.113	61.166	325.182	53.134	0.461
461	1537.756	62.18	330.634	54.198	0.488
462	1525.386	60.938	326.412	53.205	0.468
463	1525.265	61.351	325.639	53.337	0.459
464	1521.28	60.839	325.685	53.035	0.466
465	1532.582	62.07	326.965	53.45	0.465
466	1527.382	61.015	324.599	52.86	0.469
467	1536.366	61.301	328.352	53.647	0.461
468	1527.744	61.346	326.707	53.356	0.475
