Iteration	L1	L1 %	L2	L2 %	KL Divergence
1	227.412	20.978	86.303	15.018	0.086
2	222.502	20.692	83.145	14.734	0.086
3	219.949	20.434	83.058	14.64	0.085
4	226.586	21.06	86.224	15.167	0.086
5	223.788	21.038	84.485	15.373	0.09
6	224.503	20.785	85.333	14.911	0.086
7	223.267	20.546	82.526	14.591	0.089
8	220.519	20.586	82.173	14.535	0.086
9	224.53	20.885	84.83	14.962	0.087
10	222.646	20.699	84.529	14.813	0.084
11	222.41	20.723	84.321	15.012	0.086
12	230.689	21.274	88.114	15.311	0.088
13	227.152	21.292	86.309	15.524	0.086
14	225.357	21.247	85.327	15.306	0.089
15	228.37	21.233	85.433	15.236	0.088
16	226.251	21.085	86.101	15.117	0.087
17	232.603	21.557	88.846	15.7	0.089
18	227.68	21.093	86.27	15.109	0.086
19	228.947	21.145	85.397	14.923	0.086
20	224.468	20.747	83.666	14.711	0.085
21	221.607	20.739	84.151	15.226	0.088
22	221.441	20.807	83.013	14.827	0.087
23	225.01	20.838	85.97	14.992	0.086
24	221.001	20.442	83.645	14.623	0.084
25	225.787	21.026	84.401	15.149	0.088
26	218.047	20.098	83.36	14.328	0.082
27	222.841	20.717	84.44	14.879	0.087
28	223.502	20.958	84.3	15.046	0.087
29	218.774	20.508	82.19	14.806	0.086
30	220.336	20.603	82.604	14.809	0.086
31	224.897	20.92	86.239	15.216	0.086
32	225.375	21.056	84.154	15.044	0.086
33	223.782	20.69	85.022	14.928	0.086
34	224.782	20.792	85.772	14.964	0.086
35	220.74	20.647	84.082	14.899	0.085
36	222.768	20.699	84.37	14.962	0.086
37	224.794	20.642	85.135	14.723	0.086
38	222.269	20.435	84.151	14.625	0.084
39	223.652	20.887	85.768	15.162	0.086
40	216.937	20.212	81.871	14.399	0.083
41	214.174	20.016	79.093	14.07	0.083
42	221.965	20.534	82.489	14.725	0.086
43	218.754	20.232	81.493	14.38	0.086
44	222.705	20.698	84.073	14.938	0.087
45	225.497	20.966	86.98	15.279	0.086
46	225.072	21.005	86.315	15.299	0.087
47	219.737	20.548	81.565	14.605	0.085
48	225.935	20.818	85.683	14.811	0.085
49	226.554	20.96	85.218	14.998	0.087
50	228.08	21.255	86.454	15.272	0.086
51	224.955	21.016	84.775	15.107	0.087
52	220.228	20.512	83.275	14.633	0.086
53	218.243	20.46	83.834	15.076	0.084
54	223.584	20.746	83.961	14.685	0.086
55	227.462	21.048	87.483	15.56	0.088
56	228.03	21.181	84.919	15.106	0.087
57	221.93	20.504	82.729	14.447	0.084
58	221.453	20.708	83.849	14.752	0.086
59	222.682	20.701	84.683	15.021	0.087
60	222.408	20.76	86.526	15.235	0.085
61	219.776	20.51	80.772	14.356	0.086
62	226.322	20.879	87.405	15.044	0.087
63	221.116	20.481	84.227	14.703	0.085
64	223.511	20.846	85.091	15.143	0.087
65	227.29	21.166	86.355	15.24	0.088
66	220.19	20.5	84.276	14.845	0.085
67	224.561	20.942	86.275	15.242	0.086
68	229.299	21.301	86.998	15.487	0.088
69	223.839	20.549	83.42	14.471	0.084
70	216.193	20.087	79.967	14.021	0.084
71	224.42	20.665	84.718	14.702	0.083
72	220.952	20.672	84.539	14.949	0.086
73	223.623	20.737	84.419	14.906	0.085
74	225.912	20.934	86.173	15.082	0.086
75	220.399	20.5	82.173	14.618	0.086
76	225.642	21.002	85.212	15.171	0.086
77	226.045	21.15	85.32	15.192	0.088
78	222.734	20.71	82.925	14.873	0.088
79	220.864	20.544	82.466	14.558	0.086
80	224.343	21.008	85.958	15.226	0.086
81	223.965	20.651	83.047	14.625	0.085
82	221.967	20.732	83.138	14.84	0.087
83	225.626	20.885	85.403	14.894	0.085
84	217.54	20.062	80.45	14.099	0.081
85	227.348	21.125	85.307	15.289	0.087
86	227.178	21.243	86.324	15.592	0.089
87	221.364	20.458	83.909	14.792	0.085
88	222.055	20.572	83.652	14.638	0.084
89	223.928	20.912	83.649	14.963	0.086
90	222.701	20.723	85.937	15.092	0.084
91	224.426	20.902	85.053	14.926	0.088
92	222.889	20.703	84.345	14.888	0.085
93	225.477	20.875	86.047	15.151	0.087
94	224.67	20.701	84.945	14.755	0.085
95	223.156	20.685	84.408	14.806	0.084
96	217.981	20.249	81.392	14.358	0.084
97	225.622	21.012	86.0	15.318	0.086
98	224.136	20.855	84.569	14.87	0.087
99	221.992	20.617	81.535	14.502	0.087
100	215.069	20.025	80.081	14.31	0.083
101	224.124	20.76	84.29	14.74	0.087
102	225.256	20.869	85.594	15.101	0.087
103	222.695	20.607	83.215	14.609	0.085
104	218.965	20.264	82.23	14.456	0.086
105	226.442	20.961	86.775	15.284	0.085
106	221.526	20.841	83.891	15.162	0.087
107	221.391	20.507	83.413	14.772	0.085
108	227.239	21.135	87.199	15.422	0.086
109	227.467	21.061	87.247	15.201	0.086
110	222.866	20.759	83.996	14.861	0.085
