MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Ins:T:0	0.005777322237855122	0.005225264429561046	0.006265837670638685	0.005486621328118705	0.008642165790260453	0.008787786816147754	0.017491249107509637	0.006346701261572141	0.006520366271006317	0.010691578885967154	0.009149001414730304	0.016851883208743024	0.010607473953225656	0.006456922191643034	0.007017704331119165
1:Ins:T:1	0.004984611988671151	0.004821539497672251	0.007580433326217825	0.00973187016651327	0.008771733379763681	0.00779587466783148	0.02763174253432206	0.010359044632253444	0.007307769001410299	0.010729044018950284	0.011456434160069523	0.01216271937541516	0.014193425915322501	0.008134527772616706	0.009062158892627356
1:Ins:T:2	0.0034927592856372988	0.0027094492365925104	0.005023389515731205	0.005300229292202186	0.0070917017761414555	0.006191373801878724	0.009125976429068408	0.005086651907333826	0.0034947393133175097	0.007140329272489522	0.005647840251339145	0.01155561477704767	0.008220551250326032	0.006197943631881849	0.0058532155878245505
1:Ins:T:3	0.002920730792596074	0.0020740201191386475	0.0043993600946542364	0.003296521343001669	0.0068390467574753625	0.007180869554197717	0.014423128845219776	0.002861763211826045	0.003164801704668791	0.005995657739735538	0.004530886481291152	0.013050419846821804	0.0070077996720696485	0.0052015917763519855	0.00465704140542456
1:Ins:T:4	0.002528332889457579	0.002507210843394062	0.003637993102506886	0.004575475324696844	0.005680228211924875	0.005106196498057167	0.013013943444202862	0.0040168239359594515	0.003945886832887221	0.005090974497105195	0.004634671566182901	0.008466333836205446	0.007901982178376598	0.004334731602008249	0.004837358165002625
1:Ins:T:5	0.5484450078673409	0.6590539803279184	0.22026175793468833	0.4630139459476086	0.03327694142887721	0.04076558685013858	0.04775597202135208	0.5932276499338216	0.7172380783140588	0.4998869079292893	0.682261747626981	0.05936048979661783	0.05023806826258881	0.3189398312434628	0.3807026847687588
2:Del:R:0	0.12931203852592676	0.08128839428564906	0.2683218460293479	0.07874581496687488	0.3793402264304541	0.28139806668079437	0.06326059384394087	0.029950518792690888	0.026136742617391576	0.1496687067284388	0.04251160041610051	0.35535121009033505	0.08063576355249416	0.19936600894920387	0.15370409087275785
2:Del:R:1	0.0006748434558739616	0.0004741999649813393	0.0011412428746413864	0.0009364404330962338	0.0018036250242811013	0.0016447079028697206	0.0028110025492023355	0.0007157278312636741	0.0006467586224914901	0.0015176748569700378	0.0011794552524836794	0.00305019736063167	0.001905739338450815	0.0011972536813309811	0.0010666587790675907
2:Del:R:2	0.00021613501724491305	0.0001857989219798183	0.00040067201649948323	0.0004120319620121323	0.0003630305199812718	0.00042864975712849084	0.003107876888046242	0.00038567768227137624	0.00013723435656102901	0.00038890124605065363	0.00030257740081237027	0.0006310259378372503	0.0007339195198770076	0.0005037045594000955	0.00041433913668423436
2:Del:R:3	6.386593148283665e-05	3.858669114952546e-05	0.0002377162682109311	3.9762950851105755e-05	0.0004020256158274223	0.00025632844488653105	4.792871363980008e-05	3.061322812890465e-05	5.9625280821788396e-05	0.00014922984491098435	9.311464215464916e-05	0.00035508132051537204	7.476791363136892e-05	0.00017912823233095813	0.00017152431241821415
2:Del:R:4	3.4090939280819465e-05	1.8919052437246737e-05	4.3813535930915134e-05	2.468589459237172e-05	7.493530464047727e-05	4.926868769963468e-05	7.138908980912115e-05	1.718838811146424e-05	1.6410666333247318e-05	6.985136012380224e-05	4.248543509021584e-05	0.0001229521033172365	6.889454457554881e-05	5.8541077302146395e-05	3.8924712632174424e-05
2:Del:R:5	0.0007709366648655066	0.0006903864266198008	0.0009083114249078904	0.0006515678893588105	0.0013842745832838403	0.0013326054329498333	0.00029551128171089857	0.0005130518788270641	0.00047567102072175774	0.0007246672183910742	0.0006529429469927127	0.0014529770168243807	0.001213003159142121	0.0012351224201442694	0.0011159573949207078
3:Del:R:0	0.006327147245498375	0.005689238239077308	0.01188854947852346	0.008934439738665235	0.015363112870541876	0.013486034152715404	0.01041107242764267	0.0071196667908121885	0.005191776595633504	0.010181754527357447	0.007537519929533099	0.018923451675531014	0.0183547461766912	0.011716367189780983	0.010241061611900864
3:Del:R:1	0.0007161993053792817	0.0006248172542331192	0.0011970618617103356	0.0012354155571362862	0.0015689415785870337	0.00182871050735888	0.0008591317037255883	0.0010285300888471971	0.000905069368277075	0.0010940169419960206	0.000931108377893713	0.0019695026176149337	0.0027075357724052223	0.0012821314988421463	0.0011939742769770932
3:Del:R:2	0.00013020532976499216	0.00011772910219511498	0.00022151806486692653	0.00024200890646592288	0.0002512422284563626	0.0002706883592044682	0.0006048030569300769	0.00019824083603125713	0.0001281038693785405	0.0002380783430560024	0.00024112524363445475	0.00042059471363365753	0.0005700151521581175	0.00023114519991430783	0.0002846895746249052
3:Del:R:3	7.418471460979575e-08	3.973892262070125e-08	1.808128894234618e-07	8.078697690668732e-08	2.2742985609502672e-07	2.1628259265322507e-07	7.60271364098341e-08	4.206784744863842e-08	1.5033654125902332e-08	6.098673202578431e-08	1.8310665325097846e-08	1.575619003387212e-07	1.5505755310893384e-07	1.3281706669904427e-07	1.0429954263908558e-07
3:Del:R:4	3.0170720764941323e-05	2.5978886742224443e-05	4.576821662830735e-05	5.902684472890847e-05	6.700908271336668e-05	6.614719628496315e-05	3.782378179124897e-05	5.8001550560382985e-05	3.174162083957155e-05	4.1404938144965445e-05	4.891573816829906e-05	9.53787463739951e-05	0.00013445955349792828	5.1141585415702585e-05	4.559263909755436e-05
3:Del:R:5	7.418471460979575e-08	3.973892262070125e-08	1.808128894234618e-07	8.078697690668732e-08	2.2742985609502672e-07	2.1628259265322507e-07	7.60271364098341e-08	4.206784744863842e-08	1.5033654125902332e-08	6.098673202578431e-08	1.8310665325097846e-08	1.575619003387212e-07	1.5505755310893384e-07	1.3281706669904427e-07	1.0429954263908558e-07
4:Del:R:0	0.003433518453198352	0.0021610772775974667	0.005645590383406901	0.0035950357617454244	0.00871051552524529	0.007688289672267124	0.008443274530380919	0.003767733956177114	0.0036548755142411823	0.006011598514543838	0.005971212002182067	0.014341719564547318	0.00827856053201625	0.005856758818179445	0.005186932867723774
4:Del:R:1	0.0001342172897049314	0.00015216513591756055	0.0002718132433371193	0.0001824910983749741	0.0004651448704722221	0.00043435365009112384	0.0005342686283840102	0.00021145133322934527	0.00019089852600867425	0.00023221756330627394	0.00031670560935794135	0.0006241390651128238	0.0006987305610167274	0.0003578936973414629	0.0003241273222616794
4:Del:R:2	7.733993563364971e-05	4.514765332908627e-05	0.00011244501015116342	7.839519072043663e-05	0.0001359909877522659	9.825970025952176e-05	3.465947700987436e-05	7.723085809059956e-05	8.105920623513296e-05	9.634892484303475e-05	0.00010504787759908829	0.0001736110177326656	0.00018164609440355367	9.349292853616703e-05	9.311287235043024e-05
4:Del:R:3	7.418471460979575e-08	3.973892262070125e-08	1.808128894234618e-07	8.078697690668732e-08	2.2742985609502672e-07	2.1628259265322507e-07	7.60271364098341e-08	4.206784744863842e-08	1.5033654125902332e-08	6.098673202578431e-08	1.8310665325097846e-08	1.575619003387212e-07	1.5505755310893384e-07	1.3281706669904427e-07	1.0429954263908558e-07
4:Del:R:4	7.418471460979575e-08	3.973892262070125e-08	1.808128894234618e-07	8.078697690668732e-08	2.2742985609502672e-07	2.1628259265322507e-07	7.60271364098341e-08	4.206784744863842e-08	1.5033654125902332e-08	6.098673202578431e-08	1.8310665325097846e-08	1.575619003387212e-07	1.5505755310893384e-07	1.3281706669904427e-07	1.0429954263908558e-07
4:Del:R:5	7.418471460979575e-08	3.973892262070125e-08	1.808128894234618e-07	8.078697690668732e-08	2.2742985609502672e-07	2.1628259265322507e-07	7.60271364098341e-08	4.206784744863842e-08	1.5033654125902332e-08	6.098673202578431e-08	1.8310665325097846e-08	1.575619003387212e-07	1.5505755310893384e-07	1.3281706669904427e-07	1.0429954263908558e-07
5:Del:R:0	0.006896487975717938	0.005907462824711139	0.013047160622880583	0.011569841460663564	0.014489832017266408	0.01786127659638837	0.03903582144942001	0.012156819498425224	0.007565289408051403	0.014496909471914713	0.011466562342921212	0.02488916841499216	0.02915191262153899	0.015275298982172572	0.01227176004550955
5:Del:R:1	1.448244242407098e-05	1.794060433628018e-05	3.09849853995242e-05	2.9707673719792772e-05	3.1607294361195484e-05	3.231667761868362e-05	0.0005214644870498074	1.246038185154883e-05	9.745060161134632e-06	6.336341764049141e-05	4.80489835332667e-05	8.81604568717226e-05	3.7007497508819847e-05	3.768921113815823e-05	3.2133300582245616e-05
5:Del:R:2	7.418471460979575e-08	3.973892262070125e-08	1.808128894234618e-07	8.078697690668732e-08	2.2742985609502672e-07	2.1628259265322507e-07	7.60271364098341e-08	4.206784744863842e-08	1.5033654125902332e-08	6.098673202578431e-08	1.8310665325097846e-08	1.575619003387212e-07	1.5505755310893384e-07	1.3281706669904427e-07	1.0429954263908558e-07
5:Del:R:3	7.418471460979575e-08	3.973892262070125e-08	1.808128894234618e-07	8.078697690668732e-08	2.2742985609502672e-07	2.1628259265322507e-07	7.60271364098341e-08	4.206784744863842e-08	1.5033654125902332e-08	6.098673202578431e-08	1.8310665325097846e-08	1.575619003387212e-07	1.5505755310893384e-07	1.3281706669904427e-07	1.0429954263908558e-07
5:Del:R:4	7.418471460979575e-08	3.973892262070125e-08	1.808128894234618e-07	8.078697690668732e-08	2.2742985609502672e-07	2.1628259265322507e-07	7.60271364098341e-08	4.206784744863842e-08	1.5033654125902332e-08	6.098673202578431e-08	1.8310665325097846e-08	1.575619003387212e-07	1.5505755310893384e-07	1.3281706669904427e-07	1.0429954263908558e-07
5:Del:R:5	7.418471460979575e-08	3.973892262070125e-08	1.808128894234618e-07	8.078697690668732e-08	2.2742985609502672e-07	2.1628259265322507e-07	7.60271364098341e-08	4.206784744863842e-08	1.5033654125902332e-08	6.098673202578431e-08	1.8310665325097846e-08	1.575619003387212e-07	1.5505755310893384e-07	1.3281706669904427e-07	1.0429954263908558e-07
2:Ins:R:0	0.004585863012960292	0.0030872643846570377	0.006614823348482096	0.005033060628848722	0.009440816318116533	0.010565133981575712	0.016105920144888312	0.0040653162746372784	0.0037908042032909306	0.006141734254915606	0.004685434222127869	0.014167118479673122	0.014143892630891533	0.006914107463984458	0.00655210343316778
2:Ins:R:1	0.001473843695424514	0.0010430349635735321	0.0028564886453548983	0.002161712331971259	0.004006863151531379	0.004277836573596468	0.005875557314974478	0.0019272318876772184	0.0014110791821912794	0.0027634894509901867	0.0026432271399031873	0.006438259053057785	0.00609661551133093	0.0028224109231962933	0.0026546125249183633
2:Ins:R:2	0.0008223500166107515	0.0008695666366137991	0.0015974706995711006	0.0010854809602533911	0.0020852740234785666	0.001651175695058954	0.002273646346628029	0.0009519352683661317	0.0013047068852683943	0.0019738608970524124	0.001903366369254546	0.003753507291960311	0.0016843947301197306	0.0018163376487583644	0.0018057535446106905
2:Ins:R:3	0.0003108057448350384	0.0002714728870667872	0.0005348618810142003	0.0004222315588524135	0.0005833622580849259	0.0005088355422737882	0.001979462818586612	0.00044402453171987267	0.0003004214061759293	0.0008772376107233769	0.0007119301882738021	0.0012633306015364637	0.0009886666550688215	0.0004891609131548404	0.0006295482533055725
2:Ins:R:4	0.0007205512049093301	0.0006316346489907481	0.0011424153900581793	0.0008516923829068438	0.0015528823883347762	0.0012823316493144115	0.001783830573523448	0.0007455918126198704	0.0006834884807439714	0.0013736712493687135	0.0012347989300542429	0.002395609563044178	0.0014455731074934555	0.0012978018594760703	0.0012027969699923697
2:Ins:R:5	0.025134975169191564	0.025009076408241137	0.02728308199452811	0.02324617023256054	0.041381025605914286	0.04150721053804961	0.04415738730771328	0.020653592639506526	0.030350824843309254	0.03500093272188867	0.033478089404308034	0.06924311504184479	0.051825464687391035	0.0296903161925011	0.028856444759099275
3:Ins:R:0	0.0009549010384965008	0.0010565563768047267	0.001605821075310154	0.0013091337608754179	0.0022863554078811433	0.0019761482094846935	0.0006922160820597539	0.001142139605582853	0.0010508225158759412	0.001837045849652297	0.0015873590194770686	0.003136579897832204	0.0021736672071461564	0.001507309578609384	0.0016157338181886293
3:Ins:R:1	0.0012505918872348603	0.001065337978283992	0.001953177340461804	0.002468344437703289	0.002383096230357345	0.002704861234043325	0.004031833258081702	0.0020236370685301555	0.001392774761025291	0.0021731625348133735	0.0022110588398972873	0.0037179548090568344	0.003827755000671895	0.002143795644665383	0.002240453269785856
3:Ins:R:2	0.00017049256517190383	0.00014878148921256684	0.0002678523271238598	0.000312636312139285	0.00028866358316782413	0.0004161573195647068	0.0007486886001810516	0.00027423123466467457	0.00020596596015561835	0.0002983949479044559	0.0001839029393017654	0.00040823291010961193	0.0007196478703340076	0.00027000078835328115	0.0002609683423939461
3:Ins:R:3	7.418471460979575e-08	3.973892262070125e-08	1.808128894234618e-07	8.078697690668732e-08	2.2742985609502672e-07	2.1628259265322507e-07	7.60271364098341e-08	4.206784744863842e-08	1.5033654125902332e-08	6.098673202578431e-08	1.8310665325097846e-08	1.575619003387212e-07	1.5505755310893384e-07	1.3281706669904427e-07	1.0429954263908558e-07
3:Ins:R:4	3.268023976291523e-05	1.4408757624955082e-05	4.619221450913376e-05	8.426085613746575e-05	2.1884168876527047e-05	6.417766556078927e-05	4.014138911468625e-05	6.11155186450593e-05	1.6081360202023198e-05	2.2132991676525095e-05	2.4540465460255516e-05	1.698032230429224e-05	0.00012068335308002173	4.504702887179469e-05	4.3339821617282686e-05
