Iteration	L1	L1 %	L2	L2 %	KL Divergence
1	508.256	44.425	83.915	34.079	0.332
2	524.456	44.955	89.411	34.467	0.326
3	523.606	44.632	90.467	34.788	0.331
4	523.483	43.56	87.147	33.923	0.308
5	517.701	45.056	86.87	34.639	0.327
6	549.858	45.338	95.085	34.909	0.328
7	528.58	44.811	91.189	34.868	0.325
8	530.963	44.641	88.529	34.885	0.316
9	514.127	44.591	86.957	34.361	0.335
10	512.378	44.607	88.556	34.213	0.328
11	515.217	45.046	89.294	34.95	0.337
12	519.437	44.876	88.5	34.41	0.327
13	533.98	44.698	93.209	34.735	0.323
14	528.361	45.32	91.093	34.79	0.339
15	520.224	44.245	84.809	34.05	0.32
16	519.24	43.987	89.072	34.273	0.311
17	526.682	44.266	87.205	34.421	0.317
18	520.139	45.228	88.465	34.641	0.338
19	540.175	44.526	91.999	34.752	0.313
20	525.414	44.833	89.101	34.76	0.327
21	524.021	44.055	90.385	34.775	0.322
22	526.204	45.026	91.514	34.883	0.33
23	528.281	44.669	92.231	34.648	0.323
24	528.057	45.456	90.249	35.503	0.328
25	508.558	44.686	83.882	34.032	0.327
26	520.225	44.207	86.291	34.172	0.329
27	554.691	44.993	97.546	34.821	0.332
28	532.402	44.433	91.083	34.902	0.316
29	519.204	44.581	88.761	34.49	0.334
30	534.83	44.501	89.431	34.975	0.322
31	524.315	44.296	89.745	34.273	0.328
32	530.199	45.289	88.688	34.883	0.326
33	537.319	44.014	93.417	34.122	0.316
34	517.06	44.509	86.02	34.461	0.326
35	520.677	45.457	89.303	35.27	0.338
36	547.515	44.34	95.767	35.086	0.321
37	522.019	45.286	90.957	35.122	0.329
38	544.588	45.217	95.57	34.788	0.329
39	520.933	44.19	87.144	34.114	0.325
40	535.111	44.718	91.874	34.777	0.319
41	517.827	43.406	88.219	34.092	0.312
42	512.436	44.456	85.619	34.394	0.329
43	513.553	44.756	87.201	34.081	0.324
44	512.733	44.246	85.424	34.384	0.325
45	514.409	45.286	89.318	34.857	0.336
46	529.598	44.377	92.105	34.599	0.323
47	511.415	44.007	86.82	34.368	0.318
48	535.814	44.459	91.48	34.401	0.318
49	528.56	44.396	92.821	35.105	0.321
50	519.234	44.557	84.467	34.44	0.329
51	525.018	44.675	89.025	34.541	0.324
52	523.289	44.633	90.976	34.405	0.323
53	518.817	44.777	85.746	34.211	0.333
54	511.118	44.55	88.371	34.164	0.33
55	518.082	44.631	88.367	34.399	0.318
56	515.179	43.49	85.443	34.042	0.31
57	532.021	44.801	91.768	34.824	0.323
58	512.541	44.685	84.358	34.613	0.33
59	527.645	45.119	90.066	34.836	0.332
60	509.261	44.225	81.53	34.403	0.317
61	513.605	44.529	85.926	34.409	0.316
62	527.75	44.401	92.856	34.975	0.323
63	522.235	45.08	90.125	34.546	0.335
64	524.679	44.9	89.115	34.667	0.343
65	511.906	44.496	86.282	34.208	0.328
66	516.225	44.747	85.737	34.493	0.321
67	511.945	44.584	83.356	34.22	0.327
68	515.344	43.948	88.734	34.297	0.314
69	541.964	43.878	95.592	34.662	0.307
70	508.574	44.893	85.802	34.234	0.317
71	523.594	44.884	88.585	34.789	0.323
72	529.11	45.895	88.689	35.138	0.342
73	525.369	44.257	89.139	34.239	0.318
74	524.925	44.867	89.847	34.452	0.331
75	530.856	44.784	89.834	35.155	0.331
76	514.499	45.214	83.123	34.891	0.336
77	518.157	45.124	87.144	34.993	0.342
78	510.001	44.608	86.541	33.986	0.33
79	525.912	45.099	90.577	35.041	0.337
80	526.052	44.739	90.192	34.726	0.319
81	524.543	45.441	89.106	35.102	0.34
82	526.116	45.148	89.199	34.785	0.333
83	510.544	44.456	84.921	34.172	0.329
84	523.985	45.133	90.925	34.694	0.336
85	522.569	44.332	89.282	34.129	0.317
86	523.827	45.116	86.419	34.582	0.332
87	513.525	45.086	84.99	34.471	0.348
88	518.566	44.963	85.519	34.849	0.325
89	530.949	44.897	89.021	34.588	0.325
90	519.06	44.592	87.897	34.959	0.323
91	510.114	44.988	87.182	34.314	0.326
92	512.244	44.464	87.476	34.796	0.328
93	517.096	44.141	89.071	34.444	0.319
94	520.533	44.98	87.808	34.866	0.332
95	524.021	44.692	87.586	34.723	0.33
96	525.647	45.218	87.236	34.969	0.323
97	547.391	44.162	94.632	34.65	0.313
98	520.792	45.285	88.042	34.685	0.335
99	522.372	44.538	89.048	34.661	0.323
100	521.136	44.996	89.487	34.764	0.332
101	522.19	44.575	87.223	34.325	0.322
102	516.627	44.494	85.498	34.463	0.324
103	527.466	44.16	87.306	34.606	0.313
104	519.221	45.286	84.715	34.821	0.328
105	504.419	44.052	84.293	33.719	0.316
106	515.336	45.044	88.686	34.731	0.342
107	515.214	44.2	87.717	34.261	0.329
108	513.662	45.278	86.016	34.775	0.333
109	528.782	45.381	87.731	35.192	0.325
110	516.985	44.558	86.671	33.914	0.329
111	515.054	44.803	86.942	34.698	0.341
112	526.607	45.463	88.356	34.939	0.344
113	534.933	44.196	92.238	34.653	0.323
114	512.088	44.279	86.052	34.213	0.324
115	523.887	43.377	91.968	34.051	0.304
116	521.513	44.941	88.35	34.148	0.328
117	523.384	44.253	87.979	34.196	0.32
118	505.949	44.071	83.531	34.045	0.323
119	513.513	44.817	86.263	34.655	0.337
120	522.963	45.0	86.984	34.596	0.336
121	514.609	43.864	86.976	34.283	0.325
122	525.503	44.942	91.901	34.718	0.329
123	536.582	44.664	91.581	34.526	0.325
124	554.245	45.144	95.861	35.194	0.337
125	532.967	44.456	93.414	34.71	0.315
126	512.456	44.849	85.623	34.725	0.332
127	512.565	44.795	85.51	34.525	0.34
128	510.311	43.914	86.104	34.526	0.318
129	523.051	44.31	86.536	34.323	0.319
130	518.47	45.295	88.394	34.709	0.352
131	520.633	44.816	88.669	34.565	0.336
132	511.676	45.389	87.756	35.05	0.341
133	528.215	44.641	90.43	34.624	0.333
134	544.513	45.238	96.316	35.102	0.332
135	510.486	44.935	83.422	34.211	0.336
136	508.894	44.925	86.017	34.553	0.33
137	547.346	44.627	94.364	34.931	0.315
138	523.174	44.236	84.367	34.158	0.313
139	526.399	44.258	88.737	34.172	0.324
140	516.268	45.08	88.233	34.293	0.328
141	518.309	45.219	86.612	34.828	0.34
142	516.126	44.578	88.766	34.427	0.33
143	536.511	44.326	95.231	34.194	0.309
144	521.345	44.535	87.323	34.381	0.32
145	519.924	44.993	87.195	34.627	0.337
146	554.302	45.261	97.223	35.15	0.325
147	525.534	44.35	88.748	34.284	0.328
148	521.849	44.965	86.465	34.939	0.334
149	518.331	44.351	85.19	34.189	0.327
150	518.06	45.232	89.336	34.501	0.33
151	520.214	45.272	88.646	34.567	0.332
