MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
4:Del:R:4	6.345653952964665e-08	8.9629536784615e-08	2.3570814538980417e-07	3.9944088038510775e-08	1.8878005330129278e-08	9.391001838809885e-08	1.6454333181360784e-07	6.110057146032226e-08	1.2062640809771987e-07
4:Del:R:5	6.345653952964665e-08	8.9629536784615e-08	2.3570814538980417e-07	3.9944088038510775e-08	1.8878005330129278e-08	9.391001838809885e-08	1.6454333181360784e-07	6.110057146032226e-08	1.2062640809771987e-07
5:Del:R:0	0.002312937504082575	0.015208552691860975	0.005789479592351624	0.01233820299095306	0.011795275636823966	0.039854692748634284	0.03091909912178837	0.010346709245729876	0.017778220271274327
5:Del:R:1	5.707857708378812e-06	3.680948806422601e-05	1.069774391725729e-05	1.950593481432268e-05	1.8353509967009433e-05	0.0003652421657356984	8.287415079856895e-05	3.2296002085564506e-05	4.594295775571579e-05
5:Del:R:2	6.345653952964665e-08	8.9629536784615e-08	2.3570814538980417e-07	3.9944088038510775e-08	1.8878005330129278e-08	9.391001838809885e-08	1.6454333181360784e-07	6.110057146032226e-08	1.2062640809771987e-07
5:Del:R:3	6.345653952964665e-08	8.9629536784615e-08	2.3570814538980417e-07	3.9944088038510775e-08	1.8878005330129278e-08	9.391001838809885e-08	1.6454333181360784e-07	6.110057146032226e-08	1.2062640809771987e-07
5:Del:R:4	6.345653952964665e-08	8.9629536784615e-08	2.3570814538980417e-07	3.9944088038510775e-08	1.8878005330129278e-08	9.391001838809885e-08	1.6454333181360784e-07	6.110057146032226e-08	1.2062640809771987e-07
5:Del:R:5	6.345653952964665e-08	8.9629536784615e-08	2.3570814538980417e-07	3.9944088038510775e-08	1.8878005330129278e-08	9.391001838809885e-08	1.6454333181360784e-07	6.110057146032226e-08	1.2062640809771987e-07
2:Ins:R:0	0.0024978466614182055	0.005316906482475469	0.003585330666563358	0.004106957280218549	0.005393978069094368	0.01764955016407444	0.015865977586668824	0.004744795640560569	0.0075422477906806566
2:Ins:R:1	0.0006312544889450555	0.002608224299631405	0.001338759587271756	0.0020606617603596638	0.0026823284777895812	0.006764178637925059	0.0077344462439948415	0.0021751938482534837	0.0037340469853926403
2:Ins:R:2	0.00046600514295671593	0.0013270498997246924	0.0009532467986151482	0.0013239769198294658	0.001972024395671761	0.0025911663004629295	0.0026406132421492984	0.0012841185633071417	0.0018277259296154238
2:Ins:R:3	0.0001233601715989444	0.0004689457379587392	0.00018786913295668	0.0004181711032232628	0.0005976385557127682	0.0020745644586304007	0.0012808582130565559	0.00048630388093627515	0.0007026905153411387
2:Ins:R:4	0.0003609086517060566	0.0010108263307703677	0.0008738770957132448	0.0009023481832933987	0.0010503044232218156	0.0017035976675903622	0.001966530212023609	0.0010147296364787287	0.001300456836379816
2:Ins:R:5	0.023292969138294404	0.021627722600409335	0.012377627389222778	0.024939750563187837	0.0389013524410653	0.047947773551376215	0.06810726586204774	0.02754254547446547	0.031772959854483425
3:Ins:R:0	0.0003910780508618874	0.0013435222370398083	0.0005396690288967847	0.0013620097629090503	0.001971771618409811	0.0012033318139125558	0.0030999187808401682	0.0016697823022987523	0.001701977915604565
3:Ins:R:1	0.0004247990723588124	0.0022521909815036143	0.0008112861400910307	0.0019107336037135858	0.0024976094093217167	0.004015844798940511	0.0036072360590558056	0.0021879061782139604	0.0022932267758058187
