MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
5:Del:R:2	5.389478766795229e-08	6.174418529703285e-08	2.5452975627524617e-07	8.578430814413818e-08	2.63700646972492e-08	7.717615899061805e-08	1.0841620933943272e-07	1.6565455473328548e-07	1.1591026770452109e-08	1.7368338916213303e-07	1.532779353495967e-07	1.628094928861368e-07	3.3109121262561855e-08	9.095727169977172e-08
5:Del:R:3	5.389478766795229e-08	6.174418529703285e-08	2.5452975627524617e-07	8.578430814413818e-08	2.63700646972492e-08	7.717615899061805e-08	1.0841620933943272e-07	1.6565455473328548e-07	1.1591026770452109e-08	1.7368338916213303e-07	1.532779353495967e-07	1.628094928861368e-07	3.3109121262561855e-08	9.095727169977172e-08
5:Del:R:4	5.389478766795229e-08	6.174418529703285e-08	2.5452975627524617e-07	8.578430814413818e-08	2.63700646972492e-08	7.717615899061805e-08	1.0841620933943272e-07	1.6565455473328548e-07	1.1591026770452109e-08	1.7368338916213303e-07	1.532779353495967e-07	1.628094928861368e-07	3.3109121262561855e-08	9.095727169977172e-08
5:Del:R:5	5.389478766795229e-08	6.174418529703285e-08	2.5452975627524617e-07	8.578430814413818e-08	2.63700646972492e-08	7.717615899061805e-08	1.0841620933943272e-07	1.6565455473328548e-07	1.1591026770452109e-08	1.7368338916213303e-07	1.532779353495967e-07	1.628094928861368e-07	3.3109121262561855e-08	9.095727169977172e-08
2:Ins:R:0	0.003209123951042309	0.004394947068381054	0.007150583600252494	0.0049720533889488295	0.003718484023495008	0.015362982643171843	0.0056532439964137185	0.005027311329770538	0.004269854007676517	0.011679090880583208	0.014434063067748132	0.014488936229245367	0.00483908670838878	0.00778051770677633
2:Ins:R:1	0.00148641268670304	0.0020959625256625957	0.00234162106903623	0.0015675264647308901	0.001715567101049907	0.005716737316280285	0.002525986687377709	0.0022608984536640194	0.001988705194782449	0.005582979816064183	0.005798986475011966	0.006903297363661615	0.0020101898811337956	0.0036218404618295103
2:Ins:R:2	0.0007688911326499694	0.0008472389672281454	0.0013580334440529461	0.0011194970965414006	0.001163921201303322	0.0024698896674514325	0.0012822137769637227	0.0014099009087293298	0.0018415326570758567	0.001943512069497447	0.002081853214390719	0.0033107283727280656	0.0015106283752498696	0.002164392315651253
2:Ins:R:3	0.00034507584185137867	0.0004098271531054377	0.00030437024970528037	0.0003633639132055668	0.0004064712840166618	0.0020375139681072375	0.0004712253413682922	0.00038460421463680473	0.0005322298271380799	0.000910365964865039	0.0008680953454063613	0.001332623772917024	0.0003843732067236884	0.0008442251786924639
2:Ins:R:4	0.0005869281290628152	0.0006684029582045202	0.0011783611901202897	0.0007581603306936795	0.0008631794425682831	0.0018977656273740063	0.0009436814829513695	0.0010929959662583253	0.0008647238145550213	0.0015026218103847348	0.0018053220160946673	0.002665225588616507	0.0007999381867446568	0.0017933509656015976
2:Ins:R:5	0.025894691635634782	0.01859410986066357	0.024447538965981196	0.027941921029551755	0.028219874207183537	0.04668997704431039	0.02400053149148781	0.02205825543852019	0.03310388798625982	0.05673443169058527	0.05015906541776574	0.06482253595668615	0.02482812001820257	0.037921747157625765
3:Ins:R:0	0.0007692969896048714	0.0010639997754620567	0.0012024903697895465	0.0014326412159318949	0.001357981809611029	0.0009690600977044784	0.0014364453887092826	0.0011362478955985354	0.0013364802547213579	0.002986882302899456	0.0022046763893394166	0.002665338242085436	0.0014338070688419808	0.0015760648059596498
3:Ins:R:1	0.0010893732444190694	0.0016766894181784004	0.0012333565564777525	0.0017614753275773287	0.0014648987081617377	0.003798070794740787	0.0020552282535260193	0.001759962378589731	0.0021581513787781157	0.0033147738379433168	0.003949243275973307	0.003612984276902437	0.001965030503296826	0.002526400821373623
3:Ins:R:2	0.0001448334522340815	0.0002457893429597546	0.0001732930459967626	0.0002623089020243856	0.0001947107037974352	0.0007086258902990749	0.00034051566358185586	0.00019448792323839898	0.00020653827360681297	0.00045139392292292924	0.0007495016248913052	0.0003873279681969595	0.0002699627251151112	0.00023568414642732627
3:Ins:R:3	5.389478766795229e-08	6.174418529703285e-08	2.5452975627524617e-07	8.578430814413818e-08	2.63700646972492e-08	7.717615899061805e-08	1.0841620933943272e-07	1.6565455473328548e-07	1.1591026770452109e-08	1.7368338916213303e-07	1.532779353495967e-07	1.628094928861368e-07	3.3109121262561855e-08	9.095727169977172e-08
3:Ins:R:4	1.3452590605317203e-05	6.717150648269857e-05	1.1512612298153934e-05	2.78762621654603e-05	2.0957436564193144e-05	2.6840331953259992e-05	7.253692611542127e-05	2.4898557044678364e-05	1.603873353584496e-05	4.1627626804183765e-05	0.00012579751917497062	6.0891233080846424e-06	4.877032152081494e-05	2.2623739770719624e-05
3:Ins:R:5	0.0003011720013111777	0.00046326681952281836	0.0002871793454426125	0.00038360397699342507	0.00026805216456946956	0.0010145828679569932	0.0005418640157721324	0.000393054265366776	0.00038655727466017264	0.0009112095895292312	0.0010834809165605397	0.0006938011253059151	0.0004480818662197974	0.0005352581815416082
4:Ins:R:0	0.000733640601396414	0.0007201974485209375	0.001033586153202738	0.0008154096597688817	0.0008730274925049289	0.0036411710341747055	0.0010035523522901962	0.0010131255921022298	0.0011338029385588697	0.002552899999997652	0.0020424801804245166	0.004590325987045753	0.0008060679473521346	0.002142727428366647
4:Ins:R:1	0.001804246504714964	0.0021868633980415787	0.0015561442055770326	0.001611936942030464	0.002134011655025409	0.00631863135793292	0.002507806612169776	0.001822914832137858	0.0036005102104580827	0.00446999634366084	0.004040182695052319	0.005320233547856511	0.0024299964689321156	0.003745873242385132
4:Ins:R:2	0.00010995643264373462	8.962865801590753e-05	0.00010047133622775559	0.00011106865672618107	9.984009352292778e-05	0.00015879851766202523	0.000136399163978007	8.5408273120664e-05	0.00014905942580384753	0.00030779042895799044	0.00023448296691153692	0.00035116116473297944	0.00013322311228251653	0.0002342841951149524
4:Ins:R:3	5.389478766795229e-08	6.174418529703285e-08	2.5452975627524617e-07	8.578430814413818e-08	2.63700646972492e-08	7.717615899061805e-08	1.0841620933943272e-07	1.6565455473328548e-07	1.1591026770452109e-08	1.7368338916213303e-07	1.532779353495967e-07	1.628094928861368e-07	3.3109121262561855e-08	9.095727169977172e-08
4:Ins:R:4	6.187019283932004e-05	8.342980380070852e-05	0.00018389466626865875	6.50081138127483e-05	7.17261752505102e-05	0.00022606835433361516	0.0001287057807539951	0.00011779544959025773	4.504079783304759e-05	0.0004887762118361014	0.0006699771083262156	0.0003431161215238181	9.023180787608409e-05	0.000135308546579403
4:Ins:R:5	0.00017592004321932483	0.00024554169893363883	0.00020588501926067546	0.0002105365964959524	0.00023583566891984095	0.001099712207818935	0.0003119905672248422	0.0002382941612691849	0.0003001331153242485	0.00047374160397179154	0.00046189343678057227	0.0008611597475241577	0.0002510713683145871	0.0005765250155376604
5:Ins:R:0	0.0011536117064068323	0.0017332302917281764	0.0015302174524738693	0.001510441443337425	0.001351503983371357	0.010460959607834802	0.002147559091235043	0.0017608920977899196	0.0017805165533527738	0.0038643318781102715	0.005011356069679528	0.006165076104540247	0.0019789320600295405	0.004025259334642387
5:Ins:R:1	0.001963295863280552	0.002947171984686155	0.0028964035020544224	0.0022389589566549142	0.001948502143758477	0.016115614210136492	0.0035177811427810515	0.002505477985766089	0.0022459752777498226	0.008880543195867039	0.01202085408545717	0.009638925960569113	0.0032040370711950996	0.004877207294917259
5:Ins:R:2	5.220643339096471e-05	9.56397007230545e-05	0.00010558097327373296	6.576247703566318e-05	2.9847626807232915e-05	8.27856867621794e-05	9.636822995722333e-05	7.485396275585207e-05	2.8541599368865147e-05	0.0002602836802552331	0.00031203795929809786	0.00016819920294158553	9.493780656915023e-05	9.098005534940139e-05
5:Ins:R:3	2.4668033640749537e-05	3.6588714510065916e-05	5.014759153947427e-05	2.5826589686663916e-05	2.7157987618981196e-05	3.698787239904984e-05	6.04148715978791e-05	3.69280006261442e-05	2.262413114623802e-05	0.0001051717047751163	0.00018457900096815116	5.6932746670231635e-05	3.460472385175989e-05	3.42039469282783e-05
5:Ins:R:4	2.750405628747339e-05	3.813409418554832e-05	1.8600122647904522e-05	2.6660443899735257e-05	2.1801366307159234e-05	0.0009682276888010087	6.907061160194769e-05	1.3347158895205664e-05	4.2295022506001797e-05	5.966457105453207e-05	0.00011411587183037516	0.00016397400284142943	4.238796728393294e-05	9.075006869794041e-05
5:Ins:R:5	2.750088296654057e-05	3.3952907440606784e-05	2.838453543202442e-05	5.58777468054952e-05	2.2620997836132007e-05	5.51428661676232e-05	4.8197164990729784e-05	3.36455179394817e-05	3.2450109955376465e-05	0.00011523591393978296	0.00010997160607419972	9.774324192016717e-05	5.477738831418351e-05	5.723347048733499e-05
2:Del:M:1	0.002359123130918212	0.004199747627709701	0.004544862932995247	0.0038481233607093783	0.0034530587282303104	0.016178462308464193	0.004744026845713288	0.004205332200974071	0.0036176381343767023	0.009580517309891543	0.012685631776592345	0.012683309358319567	0.004089128299639727	0.006410655164601854
3:Del:M:1	0.00905941492907533	0.010331036309776866	0.019631935640340326	0.010823368876682796	0.009464997133461871	0.008412234961525386	0.01236303225921942	0.015647552822875478	0.009158091063332699	0.016286452452000316	0.016239477579392626	0.019883812926269763	0.00946588621748177	0.015062758007541054
3:Del:M:2	0.0018588490628155979	0.003288519434618383	0.005067748291921419	0.002884872168321535	0.0025427298793589187	0.001810095672749339	0.0033989765707844836	0.0035771888054045024	0.0028521978823796024	0.005004796874553882	0.006205380315087338	0.005035396219779296	0.0029530274182203364	0.003935998683210689
4:Del:M:1	0.0017337205141632387	0.004059383245676967	0.001990714632896329	0.00294675710318178	0.0020435981862884584	0.0020124329630099727	0.00488896591741503	0.002512248981948317	0.0018389989780957113	0.005466916961742594	0.008389355153452847	0.003998946242986478	0.003415579139477886	0.002746810018313988
4:Del:M:2	0.0019907172118675343	0.00251446769034285	0.0033660971451939825	0.0027057820467074048	0.0018544227030855417	0.0038793242266443066	0.0033177008625756496	0.0027340424379746126	0.002564073179192712	0.005036279791027552	0.006108088502971919	0.004184188582177546	0.0025330947528037304	0.003247994057818048
4:Del:M:3	0.00034343612872006707	0.0005629003724430948	0.00041889028189700487	0.00041351387240689776	0.00040956705411002945	0.0009488598354054083	0.0005737548065195879	0.0004638160531955069	0.00047405616650417193	0.0008329488816132248	0.0012588744429239923	0.0008250462255685313	0.0005668194097651294	0.0006816202687539235
5:Del:M:1	0.004069288582692475	0.007103590604609143	0.005115338730154325	0.005671714851460552	0.005415711197610861	0.021522868077728723	0.006913203915121599	0.006236921320742456	0.005885531362540519	0.0153576351417413	0.020024285562176898	0.017429084082949565	0.007475544331504889	0.009859047830975786
5:Del:M:2	0.0015489631723934777	0.0023114636204060244	0.0023500095820653878	0.002205524456361218	0.0022027065110091044	0.005168488202463183	0.0029162897039190097	0.0025649652765689433	0.0024217847607931847	0.0067001898557375655	0.006708046897680157	0.0072034218675247	0.0028476572804933004	0.00381143958164392
5:Del:M:3	0.0007090964763034837	0.0009981125399480672	0.000907518144152176	0.0009932292147839614	0.0009646849726365794	0.0009976763224964294	0.0011649836777526974	0.0009232902783512572	0.0010842641934231771	0.0024791333147848984	0.0024948575746247	0.0024187704294558964	0.001173067714654079	0.0014891257149112556
5:Del:M:4	0.00016249428198313588	0.000278122773146936	0.00019251798019544802	0.00027795833147297567	0.00025569075262877326	0.00023867731301488394	0.00021474263571585623	0.00019516817293971202	0.0002071229681558816	0.0004740115129938154	0.00048068784777116126	0.0005756957400786906	0.0002527115115180534	0.00037581846219221314
5:Del:M:5	0.00019732548767266276	0.0002995767665291438	0.0002161329771453161	0.00025994605009487215	0.0002272202855820936	0.00017519771642328938	0.00030541254680388887	0.00021471753307658747	0.00020496304090816331	0.0004555626450474728	0.0007253574336051538	0.0003249449776953366	0.0002938987953709693	0.0003093203618674688
